teff logg meta FUV NUV G3 G3_BP G3_RP U B V R I u g r i z J H Ks W1 W2 W3 H1 H2 H3 H4
25000.0 5.0 0.2 11867472896.0 4313655296.0 232496608.0 428626656.0 92840664.0 1211974016.0 696774464.0 322313120.0 149515008.0 61312540.0 1159676288.0 557915264.0 209537984.0 102883256.0 53100556.0 16105524.0 5294190.0 1839561.25 326057.03125 92492.5 2330.25146484375 16053081913.12582 19505349918.73244 14510253396.962442 10835308842.860619
25000.0 4.5 0.0 11477558272.0 4175570688.0 228619392.0 421307360.0 91476016.0 1186913792.0 687072512.0 316102816.0 147034784.0 60504344.0 1137111040.0 548428032.0 205940896.0 101253440.0 52476688.0 15919877.0 5241512.5 1823556.0 323812.8125 91961.234375 2321.241455078125 16072911798.492186 18713324210.61927 14028129931.53129 10510248139.247114
25000.0 4.5 -1.0 12058792960.0 3848207872.0 212941552.0 391146144.0 85717296.0 1069008384.0 639377920.0 294494720.0 137421536.0 56868320.0 1025035520.0 510733856.0 192213664.0 94848328.0 49388536.0 15084218.0 4989692.0 1742661.375 310952.6875 88544.3125 2244.03173828125 16688261573.831665 18560192212.25655 14689978654.128147 11333591531.510607
25000.0 4.0 0.0 11314895872.0 4314683904.0 234048208.0 431860672.0 93591128.0 1236809728.0 704750272.0 322726240.0 150312816.0 61913968.0 1185891584.0 560909952.0 210517376.0 103502184.0 53752980.0 16248367.0 5350951.5 1860301.5 330123.125 93688.046875 2360.312744140625 16091503851.795362 18326894131.85043 13697339568.027887 10360862135.4008
25000.0 4.0 0.2 11327619072.0 4498853376.0 240686304.0 444866816.0 95874544.0 1287291520.0 725833152.0 331908448.0 154209360.0 63325548.0 1233735680.0 577469568.0 216162688.0 106034128.0 54942176.0 16561152.0 5442263.0 1889128.125 334548.625 94826.9140625 2382.669189453125 16181919330.544445 18691692264.90161 13671191671.322044 10307575689.360174
26000.0 5.0 0.2 13708735488.0 4881106432.0 248664192.0 460080768.0 98575872.0 1332649088.0 748387584.0 344229536.0 159103664.0 64939852.0 1274184192.0 597990592.0 223282816.0 109245600.0 56189556.0 16942432.0 5551866.5 1923719.0 339911.21875 96274.1796875 2421.390869140625 19407702918.437267 22978385466.515106 16865739937.508066 12477487421.530931
26000.0 5.0 0.5 13104176128.0 5096092160.0 259554720.0 480850592.0 102735888.0 1416217088.0 780467968.0 359163264.0 165914496.0 67609464.0 1354454528.0 623492608.0 232931776.0 113828576.0 58494360.0 17562110.0 5741693.0 1984278.5 349383.28125 98724.765625 2471.030517578125 18448381296.588913 22117426698.07148 15898381232.46357 11870691967.455202
26000.0 5.0 -0.5 13980372992.0 4430113280.0 230802528.0 425537920.0 92110904.0 1195941248.0 693521280.0 319651456.0 148266560.0 60873136.0 1144373632.0 554740928.0 207766240.0 102055984.0 52739608.0 16014925.0 5273579.0 1834787.875 325913.8125 92589.7265625 2341.138671875 19505492171.753967 22368361105.208393 17267257743.197304 12976618983.581888
26000.0 4.0 -1.0 13986211840.0 4529512960.0 234069360.0 432293856.0 93350056.0 1233065472.0 708226880.0 322166080.0 149940000.0 61769000.0 1182184576.0 562516096.0 210050176.0 103224336.0 53634088.0 16220542.0 5347376.5 1860501.125 330637.6875 93941.7265625 2376.656005859375 20253342812.894703 21442670603.36408 16957106923.49374 13146937784.274479
26000.0 3.5 -0.5 13691060224.0 4963163136.0 249859600.0 462588832.0 99501776.0 1371530496.0 755190272.0 342978784.0 159812080.0 65773004.0 1315052160.0 598620608.0 223904624.0 109980672.0 57128356.0 17160434.0 5651743.0 1961869.75 347963.375 98738.125 2491.43701171875 19479725087.119278 20833999756.75697 16324346959.288462 12802354491.903421
26000.0 3.0 0.0 13172557824.0 5612703744.0 275074368.0 509171616.0 110631144.0 1610804224.0 818426560.0 376555744.0 177152752.0 73104096.0 1542972672.0 650469696.0 247504624.0 122368472.0 63474944.0 18942718.0 6237063.0 2158699.75 382112.09375 108216.0859375 2717.114013671875 17375430664.760864 18992406041.650066 14963482423.449621 12454256804.348452
26000.0 4.5 -1.0 14038867968.0 4387195904.0 228895136.0 422157856.0 91375152.0 1185326208.0 690771584.0 315996160.0 146872816.0 60451860.0 1135473024.0 550443712.0 205756896.0 101126400.0 52439428.0 15915724.0 5246225.5 1826602.875 324712.65625 92275.640625 2334.183349609375 20119015392.143738 21857477743.62205 17172035714.082478 13176327796.600168
26000.0 3.0 0.5 12707681280.0 5889425920.0 288579360.0 534492800.0 116091336.0 1717029632.0 855784704.0 395308768.0 185970304.0 76609712.0 1644128128.0 680846144.0 259767280.0 128457296.0 66476628.0 19768704.0 6491938.0 2240384.0 395068.53125 111608.984375 2783.962158203125 16246814313.063826 18513716628.40036 14166551048.60291 11950657590.871157
26000.0 4.0 -0.5 13694952448.0 4681437696.0 241047776.0 445656320.0 95971624.0 1286646144.0 729087616.0 331776832.0 154266224.0 63442360.0 1233152768.0 579057536.0 216192384.0 106134864.0 55063796.0 16613702.0 5470047.0 1900821.125 337288.875 95748.359375 2418.278076171875 19876463273.733955 21551355916.044342 16669833505.590578 12717689917.915548
26000.0 3.0 -0.5 13549591552.0 5388063744.0 264742832.0 489757408.0 106463472.0 1527566848.0 789795136.0 362307840.0 170426864.0 70420536.0 1463940992.0 627211392.0 238142928.0 117720416.0 61182640.0 18300508.0 6034720.0 2092026.25 371119.375 105280.421875 2656.462158203125 18278645714.63389 19287750914.33864 15560343236.476217 12886391971.66637
26000.0 3.5 0.2 13167721472.0 5436789248.0 268104128.0 497974720.0 106067784.0 1514778496.0 810847360.0 368324288.0 170837936.0 69886352.0 1450966016.0 642777280.0 239716848.0 117267280.0 60616408.0 18092342.0 5931923.0 2051713.375 362220.34375 102485.234375 2567.2314453125 18508073333.615295 20858365800.08326 15501616257.522911 12119523424.645372
26000.0 3.5 0.5 12656230400.0 5632272896.0 277788000.0 516516672.0 109702192.0 1588632704.0 839368896.0 381871744.0 176826688.0 72198728.0 1521858432.0 665704192.0 248219120.0 121270352.0 62610260.0 18619824.0 6091372.0 2102065.0 370066.5625 104514.65625 2607.570068359375 17555627984.463886 20307382141.488735 14699419798.694088 11590565482.768343
26000.0 4.0 0.5 12636378112.0 5336419328.0 268551008.0 498732640.0 106018416.0 1498529792.0 812231552.0 369927552.0 171024336.0 69778696.0 1435125504.0 645201664.0 240158448.0 117250352.0 60470188.0 18055342.0 5902927.0 2038628.5 358866.71875 101365.8828125 2531.458740234375 18262021550.48085 21220188385.17338 15076493384.744608 11442611944.736746
26000.0 4.5 -0.5 13783189504.0 4516385792.0 235007680.0 433897568.0 93642520.0 1231851392.0 709272448.0 324410048.0 150633184.0 61894080.0 1179713792.0 565058112.0 211108608.0 103646656.0 53670296.0 16252589.0 5350693.5 1860910.875 330400.4375 93836.140625 2371.85791015625 19842179149.125023 22004113758.295288 16950826950.150146 12778638993.583609
26000.0 3.5 0.0 13233119232.0 5242923008.0 261369312.0 484754336.0 103748992.0 1461666304.0 789637888.0 358953376.0 166884320.0 68454928.0 1400668160.0 626070784.0 233995120.0 114697320.0 59409528.0 17776864.0 5839351.5 2022534.375 357698.5 101314.0859375 2544.0205078125 18671697155.746437 20698638036.18545 15660230963.061045 12236456322.479813
26000.0 4.5 0.2 13406733312.0 4965569536.0 252549984.0 467918080.0 99925464.0 1366574080.0 763309056.0 348664832.0 161212752.0 65827044.0 1307545216.0 607745920.0 226303008.0 110626232.0 56999924.0 17142414.0 5615718.5 1945390.25 343656.5 97309.03125 2444.515869140625 19538394420.19542 22538193320.317204 16421743746.616684 12177898766.054308
26000.0 5.0 0.0 13592074240.0 4663321088.0 241196624.0 445484256.0 95980304.0 1275687040.0 724783872.0 333934432.0 154689872.0 63325468.0 1220221696.0 579475840.0 216903456.0 106362216.0 54826124.0 16580341.0 5443697.5 1888964.625 334359.21875 94810.828125 2390.78857421875 19097586628.503834 22408475147.605404 16761828714.384132 12447343753.846745
26000.0 3.0 0.2 13050227712.0 5739302912.0 280514400.0 519512032.0 112743152.0 1654987392.0 833882176.0 384124864.0 180623216.0 74435104.0 1584819968.0 662973888.0 252374816.0 124731328.0 64600900.0 19246050.0 6328042.0 2187528.25 386587.375 109378.5234375 2739.40380859375 17040077381.065405 18922977294.27859 14731899430.4764 12308296290.864952
26000.0 5.0 -1.0 14191697920.0 4320819712.0 225547088.0 415415232.0 90182384.0 1156139520.0 677436672.0 312427296.0 145057056.0 59648364.0 1106540416.0 542088064.0 203188432.0 99912352.0 51694304.0 15729271.0 5184617.5 1805420.875 320968.40625 91214.3203125 2306.812255859375 19711177844.906723 22219202811.481926 17430142206.94027 13324890098.731134
26000.0 3.0 -1.0 13828159488.0 5235169280.0 257571792.0 476301984.0 103553608.0 1469883776.0 769863680.0 352482432.0 165757488.0 68528928.0 1409132416.0 611095808.0 231654080.0 114478064.0 59559740.0 17839426.0 5885980.0 2041998.25 362573.53125 102949.078125 2606.271484375 18885900458.113968 19414647268.856987 15942547688.081697 13228852105.067913
26000.0 3.5 -1.0 13997022208.0 4789074944.0 242160576.0 447881568.0 96577064.0 1311605504.0 732451136.0 332371584.0 155006880.0 63900636.0 1258060160.0 580520704.0 217101440.0 106733800.0 55526796.0 16717955.0 5512664.5 1915799.125 340304.5625 96662.5 2445.65478515625 19984543299.75773 20811974307.05359 16677742753.290668 13225678242.166548
26000.0 4.5 0.5 12803718144.0 5168136704.0 262840256.0 487534752.0 103857240.0 1445450368.0 793429696.0 362852928.0 167647376.0 68349144.0 1383350144.0 631845952.0 235417840.0 114953272.0 59179316.0 17726150.0 5793499.0 2001808.875 352401.0625 99558.515625 2489.259521484375 18541214514.452793 21776855499.947685 15478409757.802574 11566776237.68361
26000.0 4.0 0.2 13224425472.0 5142845440.0 258783504.0 480079680.0 102316248.0 1423934464.0 783611392.0 356362208.0 164946320.0 67411640.0 1363425664.0 622213568.0 231533648.0 113177272.0 58425892.0 17511354.0 5738306.0 1986677.125 350830.3125 99295.90625 2490.3486328125 19267376400.7631 21887391676.919964 15986057422.68606 12043086480.541843
26000.0 4.5 0.0 13341366272.0 4757556736.0 245528800.0 454141760.0 97520800.0 1312760960.0 740971776.0 338949600.0 157099376.0 64341812.0 1256612736.0 590214144.0 220336224.0 107957472.0 55749584.0 16813376.0 5519056.0 1914714.5 338867.34375 96062.796875 2419.417236328125 19336713547.93437 22038404806.084225 16377302433.166632 12195718319.776318
26000.0 4.0 0.0 13221985280.0 4938514944.0 251904304.0 466569024.0 99962880.0 1370662912.0 761765440.0 346822304.0 160922976.0 65959548.0 1312981760.0 605046080.0 225697776.0 110567712.0 57203168.0 17190976.0 5644746.5 1957143.625 346255.0625 98110.2890625 2466.8037109375 19231908578.9535 21527849834.602245 16036082514.803902 12112031061.85447
27000.0 5.0 -0.5 16145616896.0 5022844416.0 247661232.0 458377024.0 98063112.0 1320976384.0 747800128.0 342396384.0 158225424.0 64638436.0 1263015296.0 596714944.0 222051936.0 108659608.0 55945604.0 16884458.0 5541361.5 1922279.625 340316.21875 96521.234375 2437.186279296875 23336495836.51176 26130281369.368298 20014879494.86827 14965887862.762188
27000.0 4.0 0.0 15390701568.0 5631176192.0 270802080.0 503486176.0 106598392.0 1513840640.0 822774848.0 372301696.0 172032960.0 70156056.0 1448777472.0 652118592.0 241651648.0 117923568.0 60777092.0 18161110.0 5945563.5 2056224.625 362845.1875 102679.015625 2577.965576171875 22660913013.555317 25017017661.123016 18669117254.105022 14129541627.769234
27000.0 4.5 -1.0 16252868608.0 4982423040.0 245825760.0 455150816.0 97346432.0 1310673536.0 745500288.0 338771712.0 156858096.0 64231308.0 1254433280.0 592654528.0 220078768.0 107749304.0 55657672.0 16790228.0 5515959.5 1914920.125 339286.34375 96260.6484375 2432.46240234375 23969253113.195152 25521468243.805367 19939389235.92747 15243635072.99551
27000.0 3.5 0.0 15428564992.0 5997484032.0 282402816.0 525802464.0 111188120.0 1623588992.0 857085184.0 387260832.0 179309680.0 73158984.0 1554156544.0 678176960.0 251787280.0 122947928.0 63413288.0 18862056.0 6174796.5 2132882.0 376217.6875 106425.5390625 2668.904541015625 21787257350.06643 23871923481.572086 18218667437.532482 14335819953.325483
27000.0 4.5 0.5 14852696064.0 5845926912.0 280847616.0 522726240.0 110169712.0 1582439424.0 851349696.0 387263968.0 178227104.0 72336320.0 1513276032.0 676685312.0 250615376.0 121951960.0 62576296.0 18646572.0 6079773.0 2096166.375 368278.625 103945.921875 2595.347900390625 21956196380.554424 25379679578.87802 18023108998.022713 13417743854.850454
27000.0 4.5 0.2 15516188672.0 5627876352.0 270486016.0 502908576.0 106252864.0 1502499328.0 820905728.0 372899424.0 171790672.0 69831936.0 1436472576.0 652302400.0 241475184.0 117641488.0 60413432.0 18069152.0 5903292.0 2039973.75 359434.9375 101647.296875 2549.48095703125 23101126338.36651 26202132308.493782 19054448445.449165 14096872463.738346
27000.0 5.0 0.0 15681204224.0 5276389376.0 258286192.0 478777952.0 102024352.0 1403766144.0 779612352.0 357024928.0 164790192.0 67152696.0 1341746304.0 621929472.0 231386464.0 113062776.0 58089140.0 17466948.0 5718905.0 1979397.25 349396.625 98929.8828125 2490.3984375 22825718775.926 26183309935.22893 19420156838.408073 14336978585.426899
27000.0 4.0 0.5 14765260800.0 6072727040.0 288084224.0 537008000.0 112805920.0 1647884160.0 875483584.0 396392992.0 182438928.0 74054728.0 1576673664.0 694023232.0 256587376.0 124777088.0 64106668.0 19037876.0 6207210.5 2138797.75 375706.40625 106016.2421875 2644.122314453125 21460940308.709705 24627450235.37663 17637072516.505802 13407581664.42318
27000.0 3.5 -1.0 16224488448.0 5495086592.0 262269680.0 487080032.0 103703392.0 1464638592.0 797026752.0 359372384.0 166904384.0 68414448.0 1403246848.0 630338048.0 234150944.0 114636048.0 59371056.0 17761960.0 5835422.0 2021979.5 358052.75 101559.078125 2567.738037109375 23487763640.181885 24126913621.09893 19312656297.08838 15357630106.498455
27000.0 4.5 0.0 15459531776.0 5401122816.0 263299456.0 488783840.0 103799648.0 1446457472.0 798088960.0 362929152.0 167589872.0 68318576.0 1383464448.0 634371776.0 235378768.0 114917640.0 59139984.0 17735504.0 5805646.0 2009100.875 354616.09375 100388.1796875 2524.14599609375 22950947222.179688 25698878625.098225 19027783841.93854 14130554722.356424
27000.0 4.0 0.2 15383792640.0 5854830592.0 277914688.0 517494784.0 109012560.0 1569771776.0 845412800.0 382188736.0 176172368.0 71641744.0 1501676544.0 669899904.0 247665280.0 120601552.0 62026440.0 18487278.0 6040703.0 2086201.875 367505.78125 103890.0625 2601.852294921875 22612995577.52481 25347464377.297997 18596705538.057053 14047343874.015827
27000.0 4.0 -1.0 16215119872.0 5162784256.0 251945408.0 467155808.0 99651640.0 1366628096.0 766041408.0 346179520.0 160473776.0 65758900.0 1308934016.0 607053888.0 225159040.0 110211160.0 57032180.0 17144602.0 5633119.5 1954340.0 346225.28125 98222.6875 2482.816650390625 24001030969.89557 24991591231.507084 19688496719.903904 15246660902.113274
27000.0 4.5 -0.5 15954065408.0 5131779584.0 252423904.0 467825600.0 99800144.0 1361635456.0 765370432.0 347866464.0 160922320.0 65793620.0 1302880384.0 608374656.0 225860944.0 110474600.0 56992708.0 17155564.0 5629825.5 1952470.625 345559.53125 97986.8359375 2473.317138671875 23603547398.84573 25674017301.627167 19671051971.75698 14785192595.478653
27000.0 3.5 0.2 15351059456.0 6202812928.0 289379328.0 539513472.0 113583472.0 1679298304.0 879005824.0 397008832.0 183402448.0 74631688.0 1606825472.0 695467776.0 257708832.0 125605680.0 64652616.0 19184108.0 6268787.0 2162363.5 380752.59375 107596.3203125 2691.557373046875 21516866601.010735 23974222996.55257 18037308522.24378 14205670584.813889
27000.0 3.5 0.5 14837285888.0 6420205568.0 299668032.0 559220992.0 117437312.0 1758018944.0 909256384.0 411482336.0 189772848.0 77075728.0 1682246784.0 719793472.0 266760288.0 129859344.0 66755512.0 19739768.0 6436595.5 2215360.25 389032.21875 109743.4609375 2733.94775390625 20428179006.297104 23371213959.836998 17224057968.11373 13667013587.133173
27000.0 3.5 -0.5 15897610240.0 5687411712.0 270260128.0 502385120.0 106716544.0 1527466112.0 820706368.0 370401216.0 171868496.0 70339272.0 1462939008.0 649179200.0 241190032.0 117981024.0 61016916.0 18215346.0 5977840.5 2069165.625 365950.34375 103704.0625 2613.767578125 22821461176.156464 24095650965.40964 18916934104.07502 14914648570.657698
27000.0 4.0 -0.5 15891963904.0 5336951808.0 259346384.0 481353696.0 102421136.0 1424144128.0 788182272.0 356386240.0 165048032.0 67525984.0 1363615488.0 624610176.0 231658432.0 113285144.0 58542224.0 17559406.0 5762987.5 1997228.75 353366.28125 100169.8203125 2526.700927734375 23497035253.232624 25083548221.71966 19355929937.251442 14775218737.357788
27000.0 5.0 -1.0 16404967424.0 4895958016.0 241927264.0 447335840.0 95949944.0 1276817792.0 730383296.0 334497856.0 154714880.0 63294852.0 1221044480.0 582977664.0 217049168.0 106311424.0 54798196.0 16571298.0 5443756.0 1890051.0 334883.09375 95009.0703125 2399.976806640625 23602138601.253063 25961088262.726406 20224478384.851902 15383287872.408695
27000.0 5.0 0.5 15104850944.0 5729954304.0 276494016.0 513916192.0 108694728.0 1544844800.0 834733120.0 382148896.0 175893712.0 71373808.0 1476483328.0 665597056.0 247258784.0 120434248.0 61702856.0 18429652.0 6010918.0 2072786.875 364244.09375 102829.5859375 2570.51513671875 22015593595.730053 25867605887.193645 18437791240.521736 13653811015.021212
27000.0 5.0 0.2 15788192768.0 5506256384.0 265686480.0 493279680.0 104578000.0 1461202816.0 802979968.0 367266400.0 169148032.0 68734520.0 1396113152.0 640293248.0 237694432.0 115902216.0 59422044.0 17817900.0 5822495.5 2012347.25 354619.4375 100309.4765625 2519.286376953125 23122230462.421677 26792321194.703957 19515091503.576397 14346273854.580072
28000.0 4.5 0.0 17845792768.0 6113891840.0 282168448.0 525717856.0 110380632.0 1589918976.0 859257984.0 388368224.0 178632672.0 72473864.0 1519455232.0 681537280.0 251258656.0 122211704.0 62678048.0 18692542.0 6102460.0 2106735.5 370994.8125 104913.9921875 2634.3466796875 26892003899.914307 29669966587.839264 21986276588.557335 16335375673.07165
28000.0 4.0 0.5 17162999808.0 6880822784.0 309217504.0 578510400.0 120103896.0 1811009152.0 944224832.0 424989184.0 194736096.0 78638992.0 1731087872.0 746989888.0 274290368.0 132873632.0 67998880.0 20084172.0 6529411.5 2244449.5 393424.65625 110913.0390625 2762.626220703125 24842820300.03639 28236135342.22469 20505181382.500084 15652831424.460266
28000.0 4.5 -0.5 18380748800.0 5811761152.0 270866048.0 503872512.0 106259320.0 1500780672.0 825155776.0 372665024.0 171742336.0 69877576.0 1434844672.0 654429952.0 241402560.0 117635312.0 60470712.0 18097212.0 5921042.5 2048100.875 361529.75 102395.34375 2582.1318359375 27740464750.938145 29684650431.64892 22687279390.114338 17047022773.157652
28000.0 3.5 -1.0 18622717952.0 6283043328.0 284837504.0 530972160.0 111797496.0 1638843136.0 868869376.0 389588384.0 180341072.0 73554240.0 1568465536.0 685868480.0 253313904.0 123613440.0 63753540.0 18955942.0 6206411.0 2144406.25 378766.375 107309.046875 2711.467041015625 27193928669.58378 27609121782.714333 22121416897.996803 17667840657.782345
28000.0 5.0 -0.5 18560425984.0 5675301376.0 265529120.0 493262528.0 104339296.0 1455269248.0 805546304.0 366453216.0 168734608.0 68607048.0 1390397440.0 641277824.0 237139776.0 115619200.0 59325304.0 17798880.0 5823741.5 2014777.125 355700.65625 100760.3125 2541.99658203125 27587791982.21465 30263410941.401115 23063903875.06669 17197253045.98908
28000.0 3.5 0.2 17694373888.0 7016532480.0 312402944.0 584274560.0 121861688.0 1858550400.0 951969152.0 427938240.0 197144352.0 79875704.0 1776559744.0 751968256.0 277270272.0 134801184.0 69115640.0 20399318.0 6645676.5 2286434.0 401663.96875 113372.3359375 2832.451904296875 24616389912.3365 27161123292.813747 20749438930.90167 16472304279.719103
28000.0 4.5 -1.0 18713946112.0 5641671168.0 263896240.0 490461888.0 103676112.0 1446308352.0 804173952.0 363039104.0 167460304.0 68233032.0 1383081600.0 637820224.0 235305744.0 114766384.0 59065372.0 17712928.0 5800858.5 2008383.5 354862.40625 100561.4140625 2540.119873046875 28238604842.324215 29545718870.789314 22999084436.32217 17552255715.190983
28000.0 4.5 0.2 17894856704.0 6360005120.0 289545600.0 540249856.0 112884920.0 1648316672.0 882694208.0 398626464.0 182928080.0 74015856.0 1574640896.0 699961024.0 257497008.0 124993384.0 63974324.0 19031304.0 6201429.0 2137966.75 375867.78125 106186.90625 2659.63671875 26949853315.38657 30150101300.50962 21996230019.240738 16288171478.674995
28000.0 3.5 0.0 17788532736.0 6808608768.0 305323712.0 570386560.0 119412160.0 1801571840.0 929902720.0 418020000.0 192964048.0 78375072.0 1722774656.0 734519808.0 271245088.0 132075208.0 67856832.0 20072632.0 6551043.0 2256962.0 397192.90625 112231.390625 2811.200927734375 25017211641.24214 27138300324.054104 20952779002.9939 16618973087.570375
28000.0 4.0 0.2 17797730304.0 6638543360.0 298512064.0 557909056.0 116151576.0 1728473472.0 912405760.0 409954656.0 188176160.0 76136288.0 1651958400.0 721482112.0 264932080.0 128517888.0 65846672.0 19516744.0 6358192.5 2190350.5 384959.0625 108712.1328125 2719.0087890625 26170797463.368652 29025453840.969086 21491513704.817364 16318090074.115738
28000.0 4.0 -1.0 18683146240.0 5871239680.0 271334720.0 505074272.0 106436840.0 1513501824.0 829009664.0 372194464.0 171840512.0 70047856.0 1448222208.0 655482368.0 241485936.0 117733632.0 60682948.0 18132572.0 5938099.5 2054513.75 362982.3125 102854.8046875 2598.5439453125 28102957397.892223 28850196586.86983 22688173091.361137 17585613471.344524
28000.0 5.0 0.0 18034126848.0 5952067584.0 276311424.0 514020224.0 108330928.0 1540350080.0 837846592.0 381357120.0 175365264.0 71136584.0 1471246592.0 666919616.0 246585296.0 120053936.0 61482388.0 18384394.0 6003498.0 2072996.375 365093.46875 103266.90625 2596.26806640625 26929008453.913406 30309990957.129242 22396621200.27129 16483910730.088455
28000.0 3.5 -0.5 18272741376.0 6484584448.0 292884064.0 546412224.0 114818216.0 1702597376.0 892781632.0 400702016.0 185321328.0 75480136.0 1628969856.0 704895616.0 260369920.0 126968536.0 65399352.0 19408122.0 6348197.0 2191317.75 386620.25 109432.984375 2755.421630859375 26325091094.48115 27492259999.77072 21681801555.61701 17209235994.55307
28000.0 4.0 0.0 17814929408.0 6397541888.0 291148352.0 543366464.0 113670120.0 1669704320.0 888892864.0 399700064.0 183916064.0 74614608.0 1596462336.0 703015360.0 258750752.0 125763440.0 64569444.0 19184792.0 6261633.5 2160029.5 380269.75 107495.8671875 2695.368408203125 26339478828.84384 28749985650.11509 21584533374.51525 16413462165.278862
28000.0 5.0 0.2 18132289536.0 6197108224.0 283738912.0 528600224.0 110884816.0 1598933632.0 861257280.0 391664128.0 179728784.0 72715968.0 1526657792.0 685345216.0 252905456.0 122893312.0 62812792.0 18733732.0 6106323.0 2105539.25 370217.40625 104614.71875 2623.96142578125 27170967658.62181 30928916506.330624 22479959703.303173 16474913024.665403
28000.0 5.0 -1.0 18864558080.0 5529961472.0 259370096.0 481400640.0 102064488.0 1407166976.0 786932800.0 357953312.0 164958912.0 67159760.0 1344682240.0 626574208.0 231760928.0 113092104.0 58088580.0 17461512.0 5718313.0 1979904.125 349801.125 99118.984375 2502.7734375 27945044305.511066 30087384044.95888 23320184307.801136 17677996020.274784
28000.0 4.5 0.5 17187297280.0 6597400576.0 300126656.0 560561024.0 116834616.0 1730356864.0 913944640.0 413385696.0 189454224.0 76530008.0 1653407104.0 724997568.0 266793872.0 129341744.0 66142504.0 19606780.0 6377009.0 2193868.0 384713.8125 108500.6015625 2705.657470703125 25627184348.300247 29259548577.01549 20900197565.150967 15555773157.141623
28000.0 3.5 0.5 17176196096.0 7243043328.0 322942400.0 604400832.0 125848992.0 1939220224.0 982725504.0 442799648.0 203720176.0 82402224.0 1853687680.0 776731520.0 286575808.0 139214912.0 71283800.0 20976456.0 6820415.5 2341633.5 410280.9375 115602.7890625 2875.70703125 23365567817.714424 26481716446.09776 19933543527.899498 15922459578.857384
28000.0 5.0 0.5 17380376576.0 6432115200.0 294491136.0 549175232.0 114952576.0 1682684544.0 892849408.0 406554112.0 186413552.0 75317568.0 1607136128.0 710571584.0 262400496.0 127371720.0 65060448.0 19333966.0 6291421.5 2165008.5 379779.6875 107138.203125 2675.0107421875 25897100711.849766 29937000570.630703 21308436556.275105 15704890360.834171
28000.0 4.0 -0.5 18334828544.0 6066727424.0 279059008.0 519941408.0 109299344.0 1574112256.0 852233664.0 382868288.0 176585280.0 71869200.0 1505787520.0 673885568.0 248244080.0 120909776.0 62238280.0 18558670.0 6071399.0 2098548.5 370348.875 104862.328125 2642.219970703125 27423141440.43775 28896924881.868706 22312277858.847763 17085415311.197317
29000.0 4.5 0.5 19797682176.0 7420989440.0 320898080.0 601421824.0 123967328.0 1891162496.0 981762944.0 441474336.0 201488560.0 81008904.0 1805596160.0 777218432.0 284140192.0 137252544.0 69945896.0 20628232.0 6691850.5 2297208.0 402114.75 113318.1171875 2822.95068359375 29506909157.482037 33359503465.01529 24094237616.603 17979598343.601265
29000.0 3.5 0.0 20188057600.0 7633462784.0 329293248.0 616718528.0 128224976.0 1988366848.0 1005039808.0 449995968.0 207435552.0 83996336.0 1899672320.0 792784704.0 291678720.0 141869840.0 72652680.0 21400292.0 6969431.5 2396110.5 421123.84375 118865.859375 2974.981689453125 28257588140.5152 30370612726.329628 23734423283.886322 18956143757.245975
29000.0 3.5 0.2 20072232960.0 7833348096.0 336183360.0 630181952.0 130644704.0 2043965312.0 1026282048.0 459658304.0 211547120.0 85476576.0 1952089984.0 809635136.0 297564928.0 144574720.0 73889496.0 21722480.0 7062060.5 2424617.75 425345.375 119918.3046875 2992.884033203125 27722193766.93356 30304309723.67885 23507442344.080708 18789881939.358917
29000.0 4.0 0.5 19774742528.0 7745360896.0 331958272.0 623111936.0 128012424.0 1987905024.0 1017967296.0 455666432.0 208018432.0 83610824.0 1898395136.0 803782272.0 293350784.0 141654336.0 72219560.0 21222258.0 6880282.5 2359610.75 412794.25 116259.84375 2892.66455078125 28341797133.717888 31960736740.17383 23613640049.163307 18131362232.302586
29000.0 5.0 -0.5 21235877888.0 6394102272.0 284548416.0 530492320.0 110975096.0 1599919232.0 867293504.0 392018208.0 179863392.0 72798976.0 1527533440.0 688837632.0 253136128.0 122975656.0 62895120.0 18763118.0 6121779.0 2112642.25 372120.1875 105315.34375 2655.025390625 32239945935.79898 34749216702.83867 26417963184.832947 19687114544.908184
29000.0 4.0 -1.0 21366743040.0 6660778496.0 292691328.0 546867648.0 113914608.0 1677383936.0 898283136.0 400803488.0 184359328.0 74775216.0 1603570176.0 708742336.0 259460784.0 126022392.0 64707976.0 19222236.0 6275260.0 2165486.5 381742.0625 108073.7421875 2729.203125 32498106545.442745 32957746338.04707 25920162659.35647 20144195792.12475
29000.0 4.5 -1.0 21424234496.0 6373758976.0 283403616.0 528666048.0 110472776.0 1594634496.0 867716288.0 389197696.0 178857792.0 72526440.0 1523694592.0 686659328.0 251688416.0 122300128.0 62720812.0 18700764.0 6106061.0 2108669.25 371718.90625 105247.125 2657.5751953125 32903002260.39268 33903063327.00409 26343534376.499638 20108454861.158634
29000.0 5.0 0.2 20747550720.0 6957679616.0 302992544.0 566388608.0 117547928.0 1747222016.0 923818176.0 417656576.0 190939280.0 76914176.0 1667106176.0 733594688.0 269052288.0 130278896.0 66385688.0 19696504.0 6404569.0 2203666.5 386748.09375 109201.3359375 2735.461669921875 31526427020.224667 35352995810.070076 25756921576.20575 18878756011.23748
