teff logg FUV NUV U u B g G3_BP V G3 r R i G3_RP I z J H Ks W1 W2 W3 H1 H2 H3 H4
32000.0 9.25 35117035520.0 9249453056.0 2101667072.0 2004765184.0 1006646976.0 810170880.0 637381632.0 481677344.0 341662752.0 305734016.0 217447632.0 149510128.0 133166136.0 87769880.0 75722904.0 21876612.0 7188060.0 2458415.5 430329.5 121745.65625 3123.468017578125 44244346734.50719 45574074646.26404 39005526684.89391 33281446283.90033
32000.0 9.5 35551068160.0 9350923264.0 2119625984.0 2021762176.0 1007816896.0 810583232.0 639257472.0 484146784.0 342759328.0 306918208.0 218404144.0 150397168.0 133724488.0 88272808.0 76147368.0 21948732.0 7221715.5 2467618.75 431993.125 122150.8203125 3129.47998046875 44221129388.01968 45822999924.76984 39483921015.25753 33698631103.241573
34000.0 6.5 37066260480.0 9940278272.0 2280586496.0 2175164416.0 1144327040.0 906905536.0 702653376.0 512721536.0 373323776.0 328665472.0 232712576.0 158294096.0 142689520.0 93116784.0 80399816.0 23444678.0 7628839.0 2611855.0 458980.75 130528.3828125 3394.582275390625 51438287524.441444 49551051633.88785 41103693840.46369 35160653140.136665
34000.0 6.75 37282328576.0 9969577984.0 2282610432.0 2177017600.0 1140855040.0 905547456.0 702078976.0 513287264.0 373161472.0 328820256.0 232848080.0 158436368.0 142738368.0 93166768.0 80432312.0 23443864.0 7628432.0 2612187.25 458923.84375 130528.3671875 3395.681640625 51554834340.08144 49856120576.00067 41357107767.697014 35356885359.10249
34000.0 7.0 37519532032.0 10007380992.0 2286812928.0 2180975872.0 1137827328.0 904506752.0 701860544.0 514165824.0 373194016.0 329159552.0 233122256.0 158683056.0 142872176.0 93277152.0 80517000.0 23454724.0 7633098.0 2614107.5 459122.5 130586.140625 3397.271240234375 51661337355.89749 50168398371.86894 41631736824.27122 35574807372.74101
34000.0 7.25 37777362944.0 10053153792.0 2292958720.0 2186808832.0 1135216128.0 903719616.0 701949568.0 515312192.0 373393504.0 329658016.0 233513552.0 159019440.0 143078656.0 93442760.0 80650264.0 23476370.0 7641612.0 2617379.75 459507.875 130666.8046875 3397.402587890625 51759010543.50614 50488307484.02999 41927602816.43393 35813394624.176025
34000.0 7.5 38055694336.0 10105852928.0 2300727296.0 2194191872.0 1132959488.0 903116160.0 702283072.0 516680192.0 373722784.0 330275904.0 233996368.0 159427088.0 143342272.0 93653632.0 80823904.0 23505122.0 7653573.0 2621597.5 460083.90625 130793.640625 3398.190185546875 51847121631.478775 50814731157.353096 42245007343.43213 36072380630.465576
34000.0 7.75 38353854464.0 10164645888.0 2309930752.0 2202939904.0 1131020672.0 902638016.0 702819584.0 518234016.0 374160448.0 330993152.0 234559664.0 159906736.0 143655296.0 93904624.0 81030672.0 23540092.0 7668424.5 2626652.0 460776.21875 130935.96875 3398.1923828125 51922332099.95728 51143424040.076965 42583318937.47876 36351017016.81863
34000.0 8.0 38669778944.0 10228894720.0 2320315392.0 2212803584.0 1129360128.0 902222400.0 703508032.0 519927936.0 374675648.0 331780448.0 235179424.0 160437216.0 144002288.0 94186512.0 81264728.0 23579694.0 7685823.5 2632309.25 461602.5 131113.140625 3398.881103515625 51982238638.14981 51470835902.08006 42940389794.663 36647301268.661964
34000.0 8.25 39002079232.0 10298012672.0 2331685632.0 2223592704.0 1127989760.0 901840384.0 704316992.0 521722624.0 375252384.0 332613728.0 235840688.0 161012032.0 144376896.0 94498656.0 81526232.0 23622856.0 7705140.0 2638403.75 462493.28125 131266.09375 3396.08447265625 52022194544.65973 51791032354.86226 43314907069.03016 36959713957.81629
34000.0 8.5 39350239232.0 10371425280.0 2344031232.0 2235279872.0 1126904960.0 901478080.0 705232320.0 523601216.0 375879488.0 333474016.0 236529680.0 161623568.0 144768624.0 94833672.0 81807504.0 23668248.0 7726623.5 2644849.75 463487.875 131473.890625 3396.431640625 52039299406.706795 52099530266.513435 43706266822.77072 37287950260.05111
34000.0 8.75 39714025472.0 10448912384.0 2357118208.0 2247673088.0 1126092416.0 901107264.0 706228928.0 525539456.0 376544160.0 334355872.0 237242368.0 162267808.0 145172912.0 95187664.0 82105576.0 23715804.0 7749926.5 2651448.5 464547.71875 131702.6875 3397.500244140625 52031173544.7702 52391570140.7935 44113942594.5242 37632031422.318474
34000.0 9.0 40092610560.0 10530543616.0 2370907904.0 2260727296.0 1125599616.0 900732800.0 707302016.0 527504416.0 377242208.0 335242016.0 237970048.0 162948176.0 145590544.0 95566456.0 82424592.0 23764836.0 7774332.0 2658249.0 465677.53125 131942.59375 3398.27783203125 51996569031.27833 52662722026.654236 44536882501.60768 37991275588.6349
34000.0 9.25 40483471360.0 10616154112.0 2385303552.0 2274346496.0 1125448064.0 900354624.0 708438016.0 529463968.0 377963936.0 336113120.0 238702000.0 163663488.0 146015296.0 95966504.0 82759080.0 23816140.0 7799750.0 2665161.25 466880.9375 132214.65625 3400.655029296875 51932174505.11966 52906639746.18905 44971861091.50919 38363717846.12342
34000.0 9.5 40878546944.0 10704809984.0 2400269312.0 2288504320.0 1125620864.0 899964672.0 709624768.0 531394688.0 378692448.0 336960320.0 239419040.0 164382416.0 146427136.0 96371240.0 83100368.0 23867376.0 7826182.0 2672017.5 468123.0 132509.640625 3404.433837890625 51840528053.1918 53119294284.755486 45408831643.02056 38742487707.492874
35000.0 6.5 39858450432.0 10652338176.0 2427552512.0 2314844928.0 1204712832.0 953107648.0 739197440.0 537550848.0 391936800.0 344421024.0 243746272.0 165660864.0 149350752.0 97377928.0 84057024.0 24449742.0 7948944.5 2720657.0 478251.4375 136046.90625 3540.695068359375 55485284740.758575 53312763428.088585 44205523374.18384 37807259049.14745
35000.0 6.75 40057335808.0 10675192832.0 2428044800.0 2315239168.0 1200684800.0 951290112.0 738249856.0 537843520.0 391582784.0 344400096.0 243756896.0 165717152.0 149323424.0 97378832.0 84047464.0 24437068.0 7944875.5 2719655.5 477959.40625 135973.71875 3539.462890625 55580632763.62059 53600309526.51667 44440914294.95694 37986517076.51361
35000.0 7.0 40275390464.0 10706604032.0 2430841600.0 2317869312.0 1197121920.0 949806592.0 737678016.0 538462336.0 391433760.0 344574336.0 243912640.0 165882160.0 149385552.0 97443288.0 84093016.0 24437184.0 7946003.0 2720309.5 477924.65625 135960.46875 3538.8896484375 55661879662.911835 53892254248.051125 44695008655.058365 38185813987.54137
35000.0 7.25 40512569344.0 10745843712.0 2435560960.0 2322325504.0 1193967872.0 948569216.0 737404992.0 539342400.0 391448544.0 344904448.0 244185856.0 166138496.0 149521184.0 97562792.0 84187192.0 24447744.0 7950966.0 2722317.75 478087.1875 135975.328125 3537.14404296875 55730850900.92158 54189417698.96164 44968599944.17521 38404369437.47727
35000.0 7.5 40769744896.0 10792026112.0 2441857024.0 2328304384.0 1191184640.0 947528512.0 737383168.0 540447168.0 391598592.0 345355040.0 244552208.0 166469536.0 149714640.0 97728112.0 84321040.0 24466034.0 7959432.0 2725287.75 478442.75 136038.625 3536.21923828125 55788823247.229355 54492298847.3045 45263099680.71246 38642926814.19048
35000.0 7.75 41046425600.0 10844325888.0 2449602816.0 2335662080.0 1188731136.0 946619968.0 737569920.0 541740032.0 391859392.0 345908672.0 244996672.0 166863760.0 149954320.0 97930776.0 84487296.0 24490558.0 7970875.5 2729119.0 478913.875 136115.296875 3534.32568359375 55832892340.057396 54797728700.07585 45578093405.5655 38900861565.00403
35000.0 8.0 41340973056.0 10902163456.0 2458544128.0 2344149760.0 1186565632.0 945782720.0 737914240.0 543176384.0 392203392.0 346534432.0 245502608.0 167317088.0 150233392.0 98168896.0 84683496.0 24519568.0 7984869.0 2733591.5 479501.375 136209.578125 3531.84716796875 55859667017.12325 55100662384.91038 45911944018.7059 39176519564.88592
35000.0 8.25 41652076544.0 10964941824.0 2468475392.0 2353565696.0 1184711168.0 944995264.0 738385920.0 544714880.0 392610560.0 347205568.0 246049520.0 167814192.0 150539376.0 98436888.0 84907096.0 24552848.0 8000769.0 2738517.25 480217.78125 136332.984375 3529.62548828125 55867422198.45305 55398468978.52952 46263454111.57509 39468459186.91474
35000.0 8.5 41979469824.0 11032066048.0 2479307776.0 2363817472.0 1183128960.0 944226304.0 738959872.0 546341184.0 393065248.0 347907104.0 246625792.0 168347808.0 150862976.0 98727216.0 85150072.0 24588304.0 8018725.0 2743826.0 481006.3125 136483.25 3528.5439453125 55851863929.959465 55684959161.69387 46632307903.790306 39776622397.79911
35000.0 8.75 42322821120.0 11103336448.0 2490986240.0 2374870784.0 1181841152.0 943464256.0 739629632.0 548030016.0 393561056.0 348632128.0 247226560.0 168915760.0 151200000.0 99037728.0 85410144.0 24625988.0 8038806.5 2749288.0 481857.46875 136652.3125 3528.02685546875 55810031936.40189 55955310934.93227 47017872896.54916 40100880909.84503
35000.0 9.0 42681200640.0 11178818560.0 2503377664.0 2386592000.0 1180879616.0 942707456.0 740379840.0 549748544.0 394090944.0 349362400.0 247844256.0 169518976.0 151550016.0 99370560.0 85690032.0 24666084.0 8059811.5 2754965.25 482783.5 136835.84375 3527.439453125 55740735829.6568 56205055912.59815 47418986006.61814 40440527382.09623
35000.0 9.25 43052343296.0 11258286080.0 2516367872.0 2398872320.0 1180247680.0 941945280.0 741190272.0 551461952.0 394643552.0 350076576.0 248463872.0 170155536.0 151907248.0 99727224.0 85988072.0 24708012.0 8081779.5 2760749.0 483784.875 137053.4375 3528.593994140625 55643224070.72884 56429753416.42411 47832802546.30765 40793702188.399765
35000.0 9.5 43428171776.0 11340837888.0 2529927680.0 2411688448.0 1179952384.0 941183616.0 742056704.0 553148672.0 395206080.0 350768416.0 249072752.0 170800992.0 152253824.0 100087904.0 86291264.0 24750078.0 8104824.0 2766482.25 484818.75 137288.96875 3530.80419921875 55518277192.004166 56623412421.12512 48249204121.13476 41153567465.64719
36000.0 6.5 42572046336.0 11335229440.0 2567126272.0 2447458816.0 1262000000.0 996909696.0 773834240.0 561051776.0 409770944.0 359321088.0 254177840.0 172622272.0 155650928.0 101405664.0 87513888.0 25402062.0 8252961.5 2824175.0 496596.84375 141294.953125 3679.278564453125 59437988232.94079 56982172600.94785 47223879343.49251 40377073762.85705
36000.0 6.75 42753511424.0 11352044544.0 2566237440.0 2446537728.0 1257457792.0 994674304.0 772547264.0 561098688.0 409230048.0 359141920.0 254076752.0 172602160.0 155555504.0 101362176.0 87466552.0 25378760.0 8245464.0 2821902.25 496082.5 141155.53125 3676.118896484375 59510329921.95434 57250692354.47779 47440696224.9419 40539300740.92757
36000.0 7.0 42953203712.0 11377442816.0 2567646720.0 2447839488.0 1253400448.0 992779456.0 771642880.0 561475968.0 408896352.0 359163424.0 254122560.0 172690688.0 155550704.0 101383608.0 87475280.0 25368474.0 8243200.0 2821345.0 495824.3125 141075.671875 3673.603515625 59566991354.01164 57522587294.47461 47675070459.49312 40720731419.61994
36000.0 7.25 43169484800.0 11410234368.0 2570863872.0 2450884608.0 1249722880.0 991109312.0 771019648.0 562100544.0 408719040.0 359332704.0 254283808.0 172870672.0 155618352.0 101458216.0 87530640.0 25368106.0 8244694.0 2822112.75 495765.46875 141024.0 3669.8828125 59606911719.98846 57796298998.36396 47926085083.42636 40919062916.23568
36000.0 7.5 43406176256.0 11450204160.0 2575782656.0 2455550464.0 1246443264.0 989657920.0 770664832.0 562959744.0 408683552.0 359628096.0 254538560.0 173125712.0 155744320.0 101580824.0 87628176.0 25376626.0 8249825.0 2823889.25 495912.09375 141028.0625 3667.429931640625 59634646440.046814 58075431280.244064 48198368911.74475 41137839691.05419
36000.0 7.75 43661565952.0 11496167424.0 2582131456.0 2461576448.0 1243486208.0 988334592.0 770514176.0 564005056.0 408758720.0 360026016.0 254874384.0 173445008.0 155918016.0 101739704.0 87756920.0 25391122.0 8257980.5 2826533.0 496175.46875 141047.59375 3664.178466796875 59647957953.624245 58357066522.20555 48490189573.77005 41375281749.02929
36000.0 8.0 43935535104.0 11547928576.0 2589731840.0 2468786432.0 1240854528.0 987107392.0 770540096.0 565201920.0 408925952.0 360502240.0 255272768.0 173825136.0 156132208.0 101936992.0 87918064.0 25410484.0 8268789.0 2829891.75 496565.21875 141088.34375 3660.4873046875 59643878873.18118 58637503047.94568 48801630034.09948 41631118255.36887
36000.0 8.25 44225978368.0 11604614144.0 2598306816.0 2476908288.0 1238531712.0 985932480.0 770692096.0 566500672.0 409158528.0 361023072.0 255713568.0 174249856.0 156373904.0 102162256.0 88104888.0 25434090.0 8281452.0 2833707.25 497082.78125 141154.046875 3656.68408203125 59618753775.3652 58911623405.09918 49130662692.105576 41903197767.66719
36000.0 8.5 44533530624.0 11665836032.0 2607828480.0 2485910016.0 1236494592.0 984790528.0 770956800.0 567894656.0 409444896.0 361578208.0 256186032.0 174712064.0 156634160.0 102411144.0 88312200.0 25460698.0 8296221.0 2837938.25 497676.625 141250.90625 3654.340087890625 59571767611.18314 59176767474.07233 49477944481.76201 42192240246.12915
36000.0 8.75 44857225216.0 11731227648.0 2618198272.0 2495715584.0 1234761856.0 983663680.0 771321984.0 569353024.0 409775072.0 362158272.0 256683984.0 175209248.0 156909104.0 102681424.0 88537840.0 25489306.0 8313158.0 2842328.75 498334.75 141368.890625 3652.7470703125 59497572600.16243 59425880223.183304 49842142192.637314 42497553889.18576
36000.0 9.0 45196451840.0 11800946688.0 2629287680.0 2506196736.0 1233355776.0 982545088.0 771769280.0 570842752.0 410141152.0 362743680.0 257199184.0 175741968.0 157196704.0 102973040.0 88782176.0 25520734.0 8330943.0 2846952.5 499067.59375 141498.96875 3650.861083984375 59395292138.018265 59655015541.89402 50222521675.19842 42818613818.09971
36000.0 9.25 45548949504.0 11874710528.0 2640986624.0 2517244672.0 1232292224.0 981437120.0 772284480.0 572331328.0 410532224.0 363316640.0 257717520.0 176304800.0 157491824.0 103287824.0 89046360.0 25553922.0 8349692.0 2851683.5 499875.90625 141660.484375 3650.473388671875 59265571176.195145 59860488490.953476 50616223220.072754 43153676169.976974
36000.0 9.5 45907165184.0 11951672320.0 2653258496.0 2528828672.0 1231567104.0 980336384.0 772858048.0 573795968.0 410936736.0 363865856.0 258227072.0 176885184.0 157779408.0 103610320.0 89314768.0 25587702.0 8369580.5 2856363.5 500720.25 141845.421875 3651.58544921875 59109990220.30977 60037002223.29697 51013757157.86585 43496341171.18035
38000.0 6.5 47781208064.0 12622205952.0 2826162944.0 2693510400.0 1368330240.0 1078156928.0 838037504.0 604551872.0 442573184.0 386870272.0 273449920.0 185486480.0 167290128.0 108849784.0 93902288.0 27165368.0 8816654.0 3016253.0 530628.875 151024.0 3935.7529296875 67071544543.94902 64058818003.253006 53027207754.185005 45304965202.30187
38000.0 6.75 47930511360.0 12627993600.0 2822840064.0 2690272000.0 1362887424.0 1075180800.0 836153344.0 604165504.0 441718304.0 386412256.0 273151200.0 185327632.0 167073328.0 108726128.0 93787344.0 27122904.0 8802974.0 3011666.5 529708.3125 150767.609375 3929.454833984375 67102717522.95742 64293029901.47085 53209866148.53219 45435704292.355354
38000.0 7.0 48092958720.0 12641717248.0 2821692160.0 2689143040.0 1357874560.0 1072504000.0 834621824.0 604090176.0 441058016.0 386148640.0 272994560.0 185276112.0 166944784.0 108667112.0 93727600.0 27093150.0 8794352.0 3008868.0 529034.375 150564.609375 3923.40185546875 67108704180.06033 64522533320.427734 53404032006.48144 45580975130.44135
38000.0 7.25 48270528512.0 12663001088.0 2822384384.0 2689785088.0 1353279104.0 1070077184.0 833388096.0 604268480.0 440562432.0 386035904.0 272955808.0 185319248.0 166891632.0 108664400.0 93716744.0 27074082.0 8789648.0 3007428.75 528582.3125 150394.6875 3916.16552734375 67094203678.98602 64751916548.351295 53613013073.49691 45741961004.79971
38000.0 7.5 48467038208.0 12691211264.0 2824768256.0 2692035328.0 1349086208.0 1067872256.0 832422272.0 604678848.0 440208320.0 386048064.0 273010464.0 185437696.0 166896272.0 108707840.0 93746328.0 27064478.0 8788596.0 3006988.0 528341.5 150288.140625 3910.804931640625 67063720894.06292 64984737820.21122 53841517196.576515 45922025269.27195
38000.0 7.75 48682455040.0 12725669888.0 2828643328.0 2695704832.0 1345232128.0 1065813696.0 831677440.0 605287360.0 439968832.0 386170240.0 273148832.0 185621456.0 166949632.0 108789112.0 93808840.0 27060998.0 8790840.0 3007478.0 528229.0625 150205.40625 3905.20361328125 67016445761.99064 65219515983.775566 54089597610.217255 46121102068.7123
38000.0 8.0 48916606976.0 12766110720.0 2833785088.0 2700573696.0 1341742848.0 1063875008.0 831120576.0 606051328.0 439830528.0 386376576.0 273357184.0 185869584.0 167047920.0 108909592.0 93904720.0 27062742.0 8795781.0 3008782.0 528242.6875 150139.46875 3898.75 66951696940.48808 65454154270.395905 54357479108.86221 46338701291.31311
38000.0 8.25 49168457728.0 12811834368.0 2839966720.0 2706413824.0 1338579584.0 1062008960.0 830705984.0 606928256.0 439765920.0 386634560.0 273612992.0 186168208.0 167177984.0 109062280.0 94028408.0 27069508.0 8802622.0 3010589.75 528402.125 150104.0 3892.3544921875 66866488530.12951 65684681961.581245 54644272079.08401 46573730420.27072
38000.0 8.5 49438404608.0 12862263296.0 2847151872.0 2713188352.0 1335739520.0 1060207808.0 830422400.0 607909632.0 439762272.0 386929024.0 273900640.0 186503504.0 167325952.0 109237688.0 94172560.0 27079508.0 8811651.0 3012817.25 528644.625 150108.515625 3888.113037109375 66758324447.9728 65907408047.96321 54950488044.51576 46826606184.34132
38000.0 8.75 49725468672.0 12917117952.0 2855212544.0 2720795136.0 1333218688.0 1058436608.0 830251072.0 608963648.0 439810080.0 387256832.0 274219552.0 186876224.0 167491472.0 109435264.0 94335624.0 27092270.0 8822961.0 3015323.5 528948.3125 150130.390625 3884.328857421875 66623406394.64919 66116045761.63658 55274675778.031296 47096680944.53906
38000.0 9.0 50029035520.0 12976539648.0 2864020736.0 2729105152.0 1331036416.0 1056691712.0 830172032.0 610056192.0 439899136.0 387592416.0 274557632.0 187287952.0 167671968.0 109657216.0 94519176.0 27107868.0 8835041.0 3018065.75 529320.625 150151.875 3879.200927734375 66460299365.03078 66306530948.29244 55616204808.52823 47383364526.35446
38000.0 9.25 50347061248.0 13040206848.0 2873471232.0 2738010624.0 1329216640.0 1054978880.0 830172224.0 611153408.0 440017568.0 387918144.0 274898112.0 187724400.0 167858416.0 109900760.0 94723352.0 27126356.0 8848063.0 3020928.5 529776.125 150209.546875 3875.867431640625 66270174977.540504 66475411774.12193 55972582232.368225 47685028735.338844
38000.0 9.5 50673410048.0 13107373056.0 2883557120.0 2747505920.0 1327746304.0 1053292672.0 830242880.0 612239552.0 440159744.0 388222720.0 275238368.0 188190016.0 168043792.0 110153960.0 94931864.0 27144926.0 8862442.0 3023766.0 530286.375 150305.578125 3875.070068359375 66057280131.07695 66619773052.5867 56335861483.39498 47996609578.71204
40000.0 6.5 52738478080.0 13822790656.0 3063952896.0 2919295232.0 1465890816.0 1152642432.0 896866880.0 644346752.0 472544512.0 412046208.0 291072224.0 197234592.0 177913744.0 115649760.0 99740832.0 28780262.0 9333550.0 3192314.25 561694.0 159872.1875 4166.79296875 74392249040.15623 70833341261.6879 58560299667.21706 49987996778.23709
40000.0 6.75 52855386112.0 13817976832.0 3058355456.0 2913894144.0 1459580160.0 1148960896.0 894417280.0 643554944.0 471403712.0 411327840.0 290586144.0 196947808.0 177582880.0 115452992.0 99562408.0 28719952.0 9314076.0 3185579.0 560390.6875 159504.65625 4157.4482421875 74380795271.62042 71031328426.30035 58708235808.50525 50087324198.15797
40000.0 7.0 52980219904.0 13820472320.0 3054792448.0 2910470912.0 1453666048.0 1145553280.0 892298432.0 643056384.0 470448320.0 410797664.0 290241504.0 196768336.0 177340224.0 115318456.0 99437536.0 28671392.0 9299393.0 3180649.0 559316.25 159178.46875 4147.55908203125 74334177399.68039 71216918074.31625 58861661669.89476 50196252866.13113
40000.0 7.25 53120552960.0 13830987776.0 3053172480.0 2908912128.0 1448223488.0 1142434688.0 890506880.0 642828864.0 469668192.0 410429248.0 290020448.0 196686816.0 177176896.0 115244552.0 99365080.0 28635340.0 9288857.0 3177167.25 558519.25 158915.0 4138.20068359375 74266473557.97949 71402160114.69142 59030079715.272125 50321432371.226204
40000.0 7.5 53278265344.0 13848336384.0 3053278720.0 2908992000.0 1443191936.0 1139544192.0 888987904.0 642837440.0 469032544.0 410187488.0 289896800.0 196682480.0 177073776.0 115217024.0 99334440.0 28608760.0 9282133.0 3174696.0 557926.8125 158708.171875 4130.21240234375 74178845371.73235 71588807901.5571 59216179177.45536 50464221049.69285
40000.0 7.75 53456461824.0 13872434176.0 3054987264.0 2910599680.0 1438558592.0 1136845440.0 887723840.0 643066112.0 468527456.0 410070880.0 289862560.0 196747264.0 177022304.0 115230488.0 99338672.0 28589728.0 9279130.0 3173283.75 557482.9375 158536.40625 4122.64892578125 74075156719.6355 71779364319.76913 59423461612.19753 50627618696.15729
40000.0 8.0 53653553152.0 13902723072.0 3057977344.0 2913419776.0 1434314624.0 1134283904.0 886659008.0 643453504.0 468130240.0 410042144.0 289906112.0 196881952.0 177021120.0 115284408.0 99377256.0 28576164.0 9278846.0 3172761.5 557158.0625 158369.640625 4113.2626953125 73953021448.24278 71970252920.76295 59650710413.81039 50809679075.38606
40000.0 8.25 53870080000.0 13938739200.0 3062100224.0 2917297408.0 1430427264.0 1131824896.0 885757184.0 643968832.0 467814720.0 410072896.0 289997824.0 197067744.0 177051888.0 115372656.0 99446240.0 28567924.0 9280600.0 3172819.0 557016.5625 158253.390625 4105.0859375 73811782454.90225 72159791994.1688 59898810114.80802 51010824566.851814
40000.0 8.5 54105870336.0 13979700224.0 3067288064.0 2922169856.0 1426904832.0 1129462656.0 885007872.0 644599360.0 467571104.0 410147712.0 290130304.0 197296624.0 177106528.0 115486256.0 99536360.0 28564014.0 9284684.0 3173269.5 556951.5 158171.65625 4098.68408203125 73646836076.185 72342493234.89285 60167621058.39917 51230913533.62696
40000.0 8.75 54360125440.0 14025408512.0 3073404928.0 2927926272.0 1423714944.0 1127147648.0 884384192.0 645313408.0 467384864.0 410263264.0 290297632.0 197564592.0 177180576.0 115622664.0 99646624.0 28562768.0 9290989.0 3174219.25 556952.5625 158110.859375 4092.976806640625 73457270451.90387 72514995095.65717 60455913051.72087 51469427316.505714
40000.0 9.0 54632128512.0 14076000256.0 3080301056.0 2934416128.0 1420889728.0 1124881920.0 883866368.0 646072704.0 467246656.0 410391200.0 290488064.0 197873872.0 177272048.0 115784984.0 99778816.0 28565490.0 9298452.0 3175368.5 557020.9375 158043.78125 4085.398193359375 73239154309.83568 72670197213.97142 60763067898.14386 51725652146.423706
40000.0 9.25 54921093120.0 14131182592.0 3087809792.0 2941469696.0 1418405504.0 1122641152.0 883418624.0 646831552.0 467131328.0 410503488.0 290675840.0 198202976.0 177365696.0 115966320.0 99930000.0 28571508.0 9306693.0 3176717.75 557210.5625 158031.90625 4080.659423828125 72997126370.15091 72808661104.7875 61087878521.00325 51999186141.926056
40000.0 9.5 55219576832.0 14190087168.0 3096112896.0 2949268480.0 1416327808.0 1120476800.0 883079168.0 647607552.0 467057888.0 410609472.0 290873728.0 198568208.0 177464912.0 116162464.0 100089976.0 28577892.0 9316376.0 3177999.75 557428.9375 158042.25 4077.44873046875 72734836226.08788 72925235043.5725 61421133761.021706 52283579564.41401
45000.0 6.5 64348962816.0 16560917504.0 3595921152.0 3424156928.0 1683944832.0 1318973568.0 1028156160.0 732993856.0 539554368.0 468047008.0 330234592.0 223341008.0 201556224.0 130763624.0 112716976.0 32376092.0 10484566.0 3583640.5 630477.9375 179405.984375 4672.92333984375 91716236677.80542 86827144447.29932 71552954177.07771 60935644815.12332
45000.0 6.75 64377454592.0 16528688128.0 3584597760.0 3413325056.0 1675404288.0 1313512320.0 1024290624.0 731203648.0 537672448.0 466693920.0 329293440.0 222737568.0 200943136.0 130382160.0 112379776.0 32269952.0 10450027.0 3571515.25 628214.9375 178775.796875 4657.44580078125 91585523249.95917 86921932078.85326 71605387489.90532 60949425555.022766
45000.0 7.0 64408342528.0 16504244224.0 3575357184.0 3404512256.0 1667325824.0 1308365824.0 1020786176.0 729717696.0 535997600.0 465544992.0 328515264.0 222264432.0 200436496.0 130074336.0 112104448.0 32178134.0 10421422.0 3561741.75 626260.375 178175.84375 4638.8408203125 91406597672.44243 86994410945.00899 71656543414.89821 60967875108.823875
45000.0 7.25 64454352896.0 16488860672.0 3568320256.0 3397797632.0 1659862400.0 1303607808.0 1017678720.0 728542720.0 534534112.0 464583392.0 327877760.0 221901024.0 200021552.0 129837536.0 111893248.0 32102694.0 10397458.0 3553685.0 624675.6875 177695.3125 4624.31201171875 91200223813.2532 87063728399.6253 71721582421.72052 61002661255.50525
45000.0 7.5 64518574080.0 16481017856.0 3563323648.0 3393020160.0 1652942720.0 1299189760.0 1014923648.0 727656832.0 533247872.0 463772064.0 327348224.0 221617632.0 199671600.0 129651792.0 111727296.0 32039320.0 10378251.0 3546715.75 623319.875 177276.640625 4611.173828125 90973013154.60274 87135211429.50156 71804902546.31268 61056128575.46104
45000.0 7.75 64607576064.0 16481486848.0 3560222976.0 3390054912.0 1646576512.0 1295074048.0 1012513472.0 727050048.0 532140448.0 463133760.0 326942880.0 221424880.0 199392640.0 129516512.0 111604216.0 31985364.0 10363602.0 3541196.25 622136.5625 176897.484375 4598.41650390625 90731714252.00882 87215670073.19026 71913886947.25365 61134393729.51044
45000.0 8.0 64718696448.0 16489084928.0 3558485248.0 3388376064.0 1640620032.0 1291124736.0 1010320960.0 726616000.0 531151776.0 462591776.0 326621952.0 221310816.0 199170416.0 129427592.0 111520136.0 31938236.0 10352302.0 3536882.25 621141.0625 176541.21875 4584.18603515625 90474250703.63521 87301356630.44984 72046339518.1739 61234463351.26809
45000.0 8.25 64854589440.0 16503960576.0 3558262528.0 3388115200.0 1635221120.0 1287427200.0 1008399936.0 726372672.0 530299520.0 462149824.0 326382528.0 221266880.0 198998336.0 129379984.0 111471840.0 31899662.0 10343231.0 3533233.0 620382.375 176296.171875 4575.8212890625 90202252329.2083 87393245683.72263 72205567318.3675 61358626177.85784
45000.0 8.5 65013846016.0 16524570624.0 3559333120.0 3389073408.0 1630255744.0 1283891456.0 1006682368.0 726281344.0 529539936.0 461770784.0 326188576.0 221268016.0 198852736.0 129363032.0 111450984.0 31866330.0 10337048.0 3529991.25 619671.375 176000.25 4561.78857421875 89910319712.51091 87484980945.09256 72390037984.32024 61505689895.26547
45000.0 8.75 65196822528.0 16551328768.0 3561515776.0 3391088384.0 1625728128.0 1280488832.0 1005151168.0 726311808.0 528872928.0 461461504.0 326054880.0 221325920.0 198741504.0 129375752.0 111453648.0 31837776.0 10333211.0 3527723.75 619048.0625 175763.0625 4551.57080078125 89596655727.20287 87572836740.33276 72599835452.00616 61676031298.11046
45000.0 9.0 65400840192.0 16583796736.0 3564591360.0 3393943296.0 1621619072.0 1277186944.0 1003759296.0 726408640.0 528272000.0 461175840.0 325952000.0 221431472.0 198654048.0 129419192.0 111483600.0 31813114.0 10331408.0 3525637.0 618515.5625 175526.453125 4539.66943359375 89257218299.88315 87650011707.03702 72832306120.36238 61867073426.35764
45000.0 9.25 65626443776.0 16621769728.0 3568561152.0 3397625856.0 1617963392.0 1274004224.0 1002506624.0 726548864.0 527730048.0 460901600.0 325866976.0 221570992.0 198579568.0 129485816.0 111534272.0 31794432.0 10330028.0 3523820.25 618113.125 175348.546875 4530.76806640625 88899549196.16747 87718167379.22064 73087926029.37253 62079472176.94985
45000.0 9.5 65868107776.0 16664366080.0 3573456896.0 3402186752.0 1614756096.0 1270950528.0 1001394944.0 726730880.0 527241728.0 460628544.0 325786336.0 221733344.0 198508224.0 129571992.0 111602952.0 31777632.0 10330609.0 3522064.25 617774.125 175205.34375 4523.896484375 88532056950.94598 87776239813.72519 73359499904.77472 62308812599.28049
