LOGL LOGTEFF T_c Ro_c Hc Hec Con_s Con_c LogedadMyr Mass Mdot modelo LogLpp LogLcno LogLHe LogLCC intdSdt LogLnu Log_MHtot Log_HeBuf Masa_HFC Masa_HeFC log_g RR_sun LHergs SepFaseergs Teff Age
-4.759312 3.785086 -0.268375 8.851288 0.0 0.0 0.0 0.0 3.456261392493443 1.2919 -33.0 897765 -99.0 -99.0 -99.0 -99.0 1.749689e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039247 0.0037369 0.0 -0.0 6096.576111010907 2663.371367888877
-4.764858 3.783699 -0.271843 8.851289 0.0 0.0 0.0 0.0 3.456417398721954 1.2919 -33.0 897766 -99.0 -99.0 -99.0 -99.0 1.727476e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039255 0.0037369 0.0 -0.0 6077.136622468843 2664.398667265183
-3.61157 3.978873 0.420095 8.104107 0.0 0.0 0.0 0.0 3.456516004800521 1.15919 -33.0 897541 -99.0 -99.0 -99.0 -99.0 0.0002432514 -99.0 -inf -5.4890641 1.1591853 1.1496918 8.9842533 0.0057386 1.748517e+28 1.038769e+27 9525.17580189556 2665.0481776200286
-3.792701 3.974429 0.319191 8.431782 0.0 0.0 0.0 0.0 3.456579236166431 1.22573 -33.0 897607 -99.0 -99.0 -99.0 -99.0 0.0001617235 -99.0 -inf -6.2231174 1.2257319 1.2156426 9.1718522 0.0047547 2.18822e+27 7.747421e+25 9428.204632314697 2665.464755181121
-4.771773 3.781971 -0.27606 8.851289 0.0 0.0 0.0 0.0 3.456604532253224 1.2919 -33.0 897767 -99.0 -99.0 -99.0 -99.0 1.700213e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039265 0.0037369 0.0 -0.0 6053.0045448610235 2665.631426516747
-3.545921 3.971967 0.453635 7.892445 0.0 0.0 0.0 0.0 3.456728050661955 1.0984 -33.0 897554 -99.0 -99.0 -99.0 -99.0 0.0002810716 -99.0 -inf -4.9898139 1.0984009 1.0884009 8.8675902 0.0063891 2.979794e+28 2.008999e+27 9374.907686945136 2666.4454063959815
-4.779215 3.78011 -0.280481 8.851289 0.0 0.0 0.0 0.0 3.456798145591451 1.2919 -33.0 897768 -99.0 -99.0 -99.0 -99.0 1.671314e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039274 0.0037369 0.0 -0.0 6027.122243232414 2666.907431305388
-4.786847 3.778203 -0.284901 8.851289 0.0 0.0 0.0 0.0 3.456989216348594 1.2919 -33.0 897769 -99.0 -99.0 -99.0 -99.0 1.642214e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039284 0.0037369 0.0 -0.0 6000.714989968646 2668.167237088765
-4.794228 3.776358 -0.289324 8.851289 0.0 0.0 0.0 0.0 3.457177812369375 1.2919 -33.0 897770 -99.0 -99.0 -99.0 -99.0 1.614529e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039293 0.0037369 0.0 -0.0 5975.276408752615 2669.411269604213
-4.801577 3.774521 -0.293747 8.851289 0.0 0.0 0.0 0.0 3.457363885446964 1.2919 -33.0 897771 -99.0 -99.0 -99.0 -99.0 1.587448e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039303 0.0037369 0.0 -0.0 5950.055271313867 2670.639189628605
-4.808919 3.772685 -0.29817 8.851289 0.0 0.0 0.0 0.0 3.457547438846421 1.2919 -33.0 897772 -99.0 -99.0 -99.0 -99.0 1.560829e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039312 0.0037368 0.0 -0.0 5924.9542328633015 2671.8509975476463
-4.816268 3.770848 -0.302594 8.851289 0.0 0.0 0.0 0.0 3.45772849789247 1.2919 -33.0 897773 -99.0 -99.0 -99.0 -99.0 1.534644e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039321 0.0037368 0.0 -0.0 5899.945501082049 2673.046839783248
-4.823686 3.768994 -0.307017 8.851289 0.0 0.0 0.0 0.0 3.457907090358434 1.2919 -33.0 897774 -99.0 -99.0 -99.0 -99.0 1.508652e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.403933 0.0037368 0.0 -0.0 5874.812361204907 2674.2268794868996
-3.79851 3.972979 0.315066 8.431784 0.0 0.0 0.0 0.0 3.45791918352023 1.22573 -33.0 897608 -99.0 -99.0 -99.0 -99.0 0.0001593886 -99.0 -inf -6.2231174 1.2257319 1.2156426 9.1718594 0.0047547 3.529282e+27 1.199473e+26 9396.778720126058 2674.3068019185803
-4.831143 3.76713 -0.31144 8.851289 0.0 0.0 0.0 0.0 3.458083272898968 1.2919 -33.0 897775 -99.0 -99.0 -99.0 -99.0 1.48297e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039339 0.0037368 0.0 -0.0 5849.651591072349 2675.391471323392
-4.838631 3.765258 -0.315862 8.851289 0.0 0.0 0.0 0.0 3.458257089735834 1.2919 -33.0 897776 -99.0 -99.0 -99.0 -99.0 1.457623e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039348 0.0037368 0.0 -0.0 5824.491287933427 2676.5408885857755
-4.84613 3.763384 -0.320284 8.851289 0.0 0.0 0.0 0.0 3.458428584692499 1.2919 -33.0 897777 -99.0 -99.0 -99.0 -99.0 1.432666e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039356 0.0037368 0.0 -0.0 5799.41249600846 2677.675402643392
-3.61725 3.977457 0.415973 8.104111 0.0 0.0 0.0 0.0 3.458488012793636 1.15919 -33.0 897542 -99.0 -99.0 -99.0 -99.0 0.000241011 -99.0 -inf -5.4890641 1.1591853 1.1496918 8.984273 0.0057385 1.115113e+28 6.525974e+26 9494.169916716588 2678.0686500267743
-4.853544 3.761531 -0.324708 8.851289 0.0 0.0 0.0 0.0 3.458597789485859 1.2919 -33.0 897778 -99.0 -99.0 -99.0 -99.0 1.40842e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039365 0.0037368 0.0 -0.0 5774.720912803738 2678.795205421074
-4.860926 3.759685 -0.329131 8.851289 0.0 0.0 0.0 0.0 3.458764706298795 1.2919 -33.0 897779 -99.0 -99.0 -99.0 -99.0 1.384677e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039374 0.0037368 0.0 -0.0 5750.227138467189 2679.9002938284357
-4.86829 3.757844 -0.333556 8.851289 0.0 0.0 0.0 0.0 3.458929345596555 1.2919 -33.0 897780 -99.0 -99.0 -99.0 -99.0 1.361402e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039382 0.0037368 0.0 -0.0 5725.903177245248 2680.9907198888013
-3.551568 3.970561 0.449509 7.892451 0.0 0.0 0.0 0.0 3.458933492741109 1.0984 -33.0 897555 -99.0 -99.0 -99.0 -99.0 0.0002793049 -99.0 -inf -4.9898139 1.0984009 1.0884009 8.8676151 0.0063889 1.821829e+28 1.213596e+27 9344.60611219533 2681.018192268569
-4.87563 3.75601 -0.33798 8.851289 0.0 0.0 0.0 0.0 3.459091727602109 1.2919 -33.0 897781 -99.0 -99.0 -99.0 -99.0 1.338576e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.403939 0.0037368 0.0 -0.0 5701.774009494352 2682.0666006184483
-3.804349 3.971521 0.310933 8.431785 0.0 0.0 0.0 0.0 3.459246121791404 1.22573 -33.0 897609 -99.0 -99.0 -99.0 -99.0 0.0001574683 -99.0 -inf -6.2231174 1.2257319 1.2156426 9.1718688 0.0047547 1.943093e+27 6.443604e+25 9365.285039674929 2683.0899302908692
-4.882985 3.754171 -0.342405 8.851289 0.0 0.0 0.0 0.0 3.459251872585769 1.2919 -33.0 897782 -99.0 -99.0 -99.0 -99.0 1.316111e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039398 0.0037368 0.0 -0.0 5677.6811558524905 2683.1280537697485
-4.890325 3.752336 -0.346829 8.851289 0.0 0.0 0.0 0.0 3.459409807681484 1.2919 -33.0 897783 -99.0 -99.0 -99.0 -99.0 1.294036e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039407 0.0037368 0.0 -0.0 5653.742179245701 2684.175243029116
-4.897666 3.750501 -0.351254 8.851289 0.0 0.0 0.0 0.0 3.459565560440767 1.2919 -33.0 897784 -99.0 -99.0 -99.0 -99.0 1.272363e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039415 0.0037368 0.0 -0.0 5629.904137260848 2685.2083353285207
-4.90499 3.74867 -0.355679 8.851289 0.0 0.0 0.0 0.0 3.459719154975051 1.2919 -33.0 897785 -99.0 -99.0 -99.0 -99.0 1.251065e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039422 0.0037368 0.0 -0.0 5606.218239264681 2686.227475240908
-4.912319 3.746838 -0.360104 8.851289 0.0 0.0 0.0 0.0 3.4598706164976 1.2919 -33.0 897786 -99.0 -99.0 -99.0 -99.0 1.230151e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.403943 0.0037368 0.0 -0.0 5582.619137120773 2687.2328150845065
-4.919623 3.745012 -0.36453 8.851289 0.0 0.0 0.0 0.0 3.46001996885114 1.2919 -33.0 897787 -99.0 -99.0 -99.0 -99.0 1.20962e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039438 0.0037368 0.0 -0.0 5559.196176848856 2688.2244985089555
-4.926929 3.743186 -0.368956 8.851289 0.0 0.0 0.0 0.0 3.460167234684759 1.2919 -33.0 897788 -99.0 -99.0 -99.0 -99.0 1.189454e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039446 0.0037368 0.0 -0.0 5535.871492145167 2689.202661647472
-4.934223 3.741363 -0.373381 8.851289 0.0 0.0 0.0 0.0 3.460312437488513 1.2919 -33.0 897789 -99.0 -99.0 -99.0 -99.0 1.169636e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039453 0.0037368 0.0 -0.0 5512.682750807367 2690.167446617465
-3.622854 3.976061 0.411881 8.104115 0.0 0.0 0.0 0.0 3.460428720823086 1.15919 -33.0 897543 -99.0 -99.0 -99.0 -99.0 0.0002374482 -99.0 -inf -5.4890641 1.1591853 1.1496918 8.9842923 0.0057383 1.425122e+28 8.161419e+26 9463.700769865993 2690.9403118063046
-4.941519 3.739539 -0.377807 8.851289 0.0 0.0 0.0 0.0 3.460455600697872 1.2919 -33.0 897790 -99.0 -99.0 -99.0 -99.0 1.150159e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.403946 0.0037368 0.0 -0.0 5489.578502580066 2691.1189955696777
-3.810212 3.970057 0.306797 8.431787 0.0 0.0 0.0 0.0 3.460559958866192 1.22573 -33.0 897610 -99.0 -99.0 -99.0 -99.0 0.0001552277 -99.0 -inf -6.2231174 1.2257319 1.2156426 9.1718755 0.0047546 2.868069e+27 9.236509e+25 9333.767959895365 2691.8128205265402
-4.948813 3.737716 -0.382233 8.851289 0.0 0.0 0.0 0.0 3.46059675023214 1.2919 -33.0 897791 -99.0 -99.0 -99.0 -99.0 1.130999e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039468 0.0037368 0.0 -0.0 5466.5836740096165 2692.0574675608673
-4.956105 3.735893 -0.38666 8.851289 0.0 0.0 0.0 0.0 3.460735912454053 1.2919 -33.0 897792 -99.0 -99.0 -99.0 -99.0 1.112169e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039475 0.0037368 0.0 -0.0 5443.685166521154 2692.983025000724
-4.963396 3.73407 -0.391086 8.851289 0.0 0.0 0.0 0.0 3.460873112342038 1.2919 -33.0 897793 -99.0 -99.0 -99.0 -99.0 1.093657e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039482 0.0037368 0.0 -0.0 5420.882576643482 2693.895821487134
-4.970681 3.732249 -0.395512 8.851289 0.0 0.0 0.0 0.0 3.461008374468373 1.2919 -33.0 897794 -99.0 -99.0 -99.0 -99.0 1.075457e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039489 0.0037368 0.0 -0.0 5398.200362169599 2694.7960082950904
-3.556987 3.969212 0.445464 7.892456 0.0 0.0 0.0 0.0 3.461084911294259 1.0984 -33.0 897556 -99.0 -99.0 -99.0 -99.0 0.0002736648 -99.0 -inf -4.9898139 1.0984009 1.0884009 8.8676354 0.0063888 3.155236e+28 2.054407e+27 9315.6250490621 2695.3054949107486
-4.977975 3.730426 -0.399939 8.851289 0.0 0.0 0.0 0.0 3.461141723731223 1.2919 -33.0 897795 -99.0 -99.0 -99.0 -99.0 1.057554e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039496 0.0037368 0.0 -0.0 5375.58829972097 2695.6837392396005
-4.985262 3.728605 -0.404365 8.851289 0.0 0.0 0.0 0.0 3.461273185165958 1.2919 -33.0 897796 -99.0 -99.0 -99.0 -99.0 1.039945e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039503 0.0037368 0.0 -0.0 5353.095606877389 2696.5591694154455
-4.992558 3.726781 -0.408792 8.851289 0.0 0.0 0.0 0.0 3.46140278420463 1.2919 -33.0 897797 -99.0 -99.0 -99.0 -99.0 1.022634e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039509 0.0037368 0.0 -0.0 5330.660205589757 2697.422456920411
-4.999844 3.724959 -0.413218 8.851289 0.0 0.0 0.0 0.0 3.461530545640134 1.2919 -33.0 897798 -99.0 -99.0 -99.0 -99.0 1.005606e-05 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039516 0.0037368 0.0 -0.0 5308.343279257625 2698.2737559493453
-5.00714 3.723135 -0.417645 8.851289 0.0 0.0 0.0 0.0 3.461656492899722 1.2919 -33.0 897799 -99.0 -99.0 -99.0 -99.0 9.888673e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039523 0.0037368 0.0 -0.0 5286.095439803826 2699.1132119383287
-5.014428 3.721314 -0.422072 8.851289 0.0 0.0 0.0 0.0 3.461780650943263 1.2919 -33.0 897800 -99.0 -99.0 -99.0 -99.0 9.724011e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039529 0.0037368 0.0 -0.0 5263.97720558646 2699.9409808707096
-3.816087 3.96859 0.302656 8.431788 0.0 0.0 0.0 0.0 3.461860626153661 1.22573 -33.0 897611 -99.0 -99.0 -99.0 -99.0 0.0001532244 -99.0 -inf -6.2231174 1.2257319 1.2156426 9.1718842 0.0047546 2.233116e+27 7.004974e+25 9302.292686650559 2700.4743055970143
-5.021723 3.71949 -0.426499 8.851289 0.0 0.0 0.0 0.0 3.461903042694896 1.2919 -33.0 897801 -99.0 -99.0 -99.0 -99.0 9.562117e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039535 0.0037368 0.0 -0.0 5241.915309134517 2700.757205484882
-5.029017 3.717667 -0.430926 8.851289 0.0 0.0 0.0 0.0 3.462023692919822 1.2919 -33.0 897802 -99.0 -99.0 -99.0 -99.0 9.402837e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039542 0.0037367 0.0 -0.0 5219.957895854484 2701.56204111392
-5.036313 3.715843 -0.435353 8.851289 0.0 0.0 0.0 0.0 3.462142624319139 1.2919 -33.0 897803 -99.0 -99.0 -99.0 -99.0 9.246213e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039548 0.0037367 0.0 -0.0 5198.080489079314 2702.355629635153
-5.04361 3.714019 -0.43978 8.851289 0.0 0.0 0.0 0.0 3.462259861453092 1.2919 -33.0 897804 -99.0 -99.0 -99.0 -99.0 9.092151e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039554 0.0037367 0.0 -0.0 5176.294772876511 2703.138125634446
-3.628562 3.974638 0.407754 8.104119 0.0 0.0 0.0 0.0 3.462362918917795 1.15919 -33.0 897544 -99.0 -99.0 -99.0 -99.0 0.0002353539 -99.0 -inf -5.4890641 1.1591853 1.1496918 8.9843078 0.0057382 7.284593e+27 4.220878e+26 9432.7429561182 2703.826154302226
-5.050909 3.712194 -0.444207 8.851289 0.0 0.0 0.0 0.0 3.46237542620136 1.2919 -33.0 897805 -99.0 -99.0 -99.0 -99.0 8.940598e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.403956 0.0037367 0.0 -0.0 5154.588494068706 2703.9096661047374
-5.058214 3.710368 -0.448634 8.851289 0.0 0.0 0.0 0.0 3.462489343201709 1.2919 -33.0 897806 -99.0 -99.0 -99.0 -99.0 8.79152e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039566 0.0037367 0.0 -0.0 5132.961419294454 2704.6704067407068
-5.065516 3.708543 -0.453062 8.851289 0.0 0.0 0.0 0.0 3.462601634010013 1.2919 -33.0 897807 -99.0 -99.0 -99.0 -99.0 8.644859e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039571 0.0037367 0.0 -0.0 5111.436854607617 2705.420482942568
-5.072824 3.706716 -0.457489 8.851289 0.0 0.0 0.0 0.0 3.462712322873619 1.2919 -33.0 897808 -99.0 -99.0 -99.0 -99.0 8.500684e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039577 0.0037367 0.0 -0.0 5089.979110774225 2706.160048363423
-5.080119 3.704892 -0.461916 8.851289 0.0 0.0 0.0 0.0 3.462821429893924 1.2919 -33.0 897809 -99.0 -99.0 -99.0 -99.0 8.358966e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039583 0.0037367 0.0 -0.0 5068.64645911204 2706.889229225358
-5.087425 3.703066 -0.466344 8.851289 0.0 0.0 0.0 0.0 3.462928976915952 1.2919 -33.0 897810 -99.0 -99.0 -99.0 -99.0 8.219651e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039588 0.0037367 0.0 -0.0 5047.379970797489 2707.6081636551903
-5.094721 3.701242 -0.470771 8.851289 0.0 0.0 0.0 0.0 3.463034984453488 1.2919 -33.0 897811 -99.0 -99.0 -99.0 -99.0 8.082616e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039594 0.0037367 0.0 -0.0 5026.225856727396 2708.3169811315106
-5.102025 3.699416 -0.475199 8.851289 0.0 0.0 0.0 0.0 3.463139473083264 1.2919 -33.0 897812 -99.0 -99.0 -99.0 -99.0 7.947905e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039599 0.0037367 0.0 -0.0 5005.137352269513 2709.0158117945716
-3.821933 3.967131 0.298512 8.43179 0.0 0.0 0.0 0.0 3.463148603740034 1.22573 -33.0 897612 -99.0 -99.0 -99.0 -99.0 0.0001511183 -99.0 -inf -6.2231174 1.2257319 1.2156426 9.1718919 0.0047545 2.637885e+27 7.920039e+25 9271.094332418923 2709.0768865511427
-5.109335 3.697589 -0.479626 8.851289 0.0 0.0 0.0 0.0 3.463242463950775 1.2919 -33.0 897813 -99.0 -99.0 -99.0 -99.0 7.815199e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039605 0.0037367 0.0 -0.0 4984.12585233107 2709.7047898263286
-3.562643 3.967802 0.441322 7.892461 0.0 0.0 0.0 0.0 3.463265173667512 1.0984 -33.0 897557 -99.0 -99.0 -99.0 -99.0 0.0002716957 -99.0 -inf -4.9898139 1.0984009 1.0884009 8.8676508 0.0063887 2.161321e+28 1.392574e+27 9285.429565281946 2709.8567330109868
-5.116657 3.695758 -0.484054 8.851289 0.0 0.0 0.0 0.0 3.463343980402235 1.2919 -33.0 897814 -99.0 -99.0 -99.0 -99.0 7.684582e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.403961 0.0037367 0.0 -0.0 4963.156845815124 2710.384064371461
-5.123982 3.693927 -0.488481 8.851289 0.0 0.0 0.0 0.0 3.463444044689335 1.2919 -33.0 897815 -99.0 -99.0 -99.0 -99.0 7.556032e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039615 0.0037367 0.0 -0.0 4942.276059229265 2711.0537774926524
-5.131315 3.692094 -0.492908 8.851289 0.0 0.0 0.0 0.0 3.463542677675974 1.2919 -33.0 897816 -99.0 -99.0 -99.0 -99.0 7.429545e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.403962 0.0037367 0.0 -0.0 4921.460457203134 2711.71406219375
-5.138651 3.69026 -0.497336 8.851289 0.0 0.0 0.0 0.0 3.463639901040839 1.2919 -33.0 897817 -99.0 -99.0 -99.0 -99.0 7.30509e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039625 0.0037367 0.0 -0.0 4900.721240825328 2712.3650571544413
-5.145987 3.688426 -0.501763 8.851289 0.0 0.0 0.0 0.0 3.463735735622369 1.2919 -33.0 897818 -99.0 -99.0 -99.0 -99.0 7.182728e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.403963 0.0037367 0.0 -0.0 4880.069420272345 2713.006895646293
-5.153327 3.686592 -0.506191 8.851289 0.0 0.0 0.0 0.0 3.463830200848071 1.2919 -33.0 897819 -99.0 -99.0 -99.0 -99.0 7.062383e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039635 0.0037367 0.0 -0.0 4859.504627254937 2713.639701698797
-5.160665 3.684757 -0.510618 8.851289 0.0 0.0 0.0 0.0 3.463923315353855 1.2919 -33.0 897820 -99.0 -99.0 -99.0 -99.0 6.943995e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039639 0.0037367 0.0 -0.0 4839.01535277841 2714.263594235138
-5.168012 3.68292 -0.515046 8.851289 0.0 0.0 0.0 0.0 3.464015099360775 1.2919 -33.0 897821 -99.0 -99.0 -99.0 -99.0 6.827569e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039644 0.0037367 0.0 -0.0 4818.590277362345 2714.878702992537
-5.175355 3.681085 -0.519473 8.851289 0.0 0.0 0.0 0.0 3.464105571977785 1.2919 -33.0 897822 -99.0 -99.0 -99.0 -99.0 6.713023e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039649 0.0037367 0.0 -0.0 4798.273511281071 2715.485150447824
-5.182702 3.679248 -0.523901 8.851289 0.0 0.0 0.0 0.0 3.464194751702795 1.2919 -33.0 897823 -99.0 -99.0 -99.0 -99.0 6.600496e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039653 0.0037367 0.0 -0.0 4778.02040373956 2716.0830551654753
-3.634149 3.973248 0.40368 8.104123 0.0 0.0 0.0 0.0 3.464254571624321 1.15919 -33.0 897545 -99.0 -99.0 -99.0 -99.0 0.0002320879 -99.0 -inf -5.4890641 1.1591853 1.1496918 8.9843334 0.0057381 8.935228e+27 5.306985e+26 9402.600844458642 2716.484186131741
-5.19004 3.677414 -0.528328 8.851289 0.0 0.0 0.0 0.0 3.464282656385028 1.2919 -33.0 897824 -99.0 -99.0 -99.0 -99.0 6.489808e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039658 0.0037367 0.0 -0.0 4757.88564905192 2716.6725315373124
-5.19739 3.675576 -0.532756 8.851289 0.0 0.0 0.0 0.0 3.46436930447121 1.2919 -33.0 897825 -99.0 -99.0 -99.0 -99.0 6.381004e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039662 0.0037367 0.0 -0.0 4737.792106086312 2717.2536981339126
-3.827724 3.965686 0.294381 8.431791 0.0 0.0 0.0 0.0 3.464416703338925 1.22573 -33.0 897613 -99.0 -99.0 -99.0 -99.0 0.000149363 -99.0 -inf -6.2231174 1.2257319 1.2156426 9.171903 0.0047545 7.79773e+26 2.374689e+25 9240.298479546149 2717.571661188144
-5.20473 3.673742 -0.537184 8.851289 0.0 0.0 0.0 0.0 3.464454712713656 1.2919 -33.0 897826 -99.0 -99.0 -99.0 -99.0 6.273986e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039667 0.0037367 0.0 -0.0 4717.826874932747 2717.826662328281
-5.21208 3.671904 -0.541611 8.851289 0.0 0.0 0.0 0.0 3.464538899692642 1.2919 -33.0 897827 -99.0 -99.0 -99.0 -99.0 6.16877e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039671 0.0037367 0.0 -0.0 4697.902508521245 2718.391543918267
-5.219436 3.670065 -0.546039 8.851289 0.0 0.0 0.0 0.0 3.464621882856915 1.2919 -33.0 897828 -99.0 -99.0 -99.0 -99.0 6.065112e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039675 0.0037367 0.0 -0.0 4678.051515238616 2718.9484552717686
-5.226802 3.668224 -0.550466 8.851289 0.0 0.0 0.0 0.0 3.464703680947186 1.2919 -33.0 897829 -99.0 -99.0 -99.0 -99.0 5.963158e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039679 0.0037367 0.0 -0.0 4658.262950211385 2719.4975175852173
-5.234169 3.666382 -0.554894 8.851289 0.0 0.0 0.0 0.0 3.464784312341463 1.2919 -33.0 897830 -99.0 -99.0 -99.0 -99.0 5.862826e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039684 0.0037367 0.0 -0.0 4638.547411873946 2720.0388497786093
-5.241543 3.664539 -0.559321 8.851289 0.0 0.0 0.0 0.0 3.464863794256553 1.2919 -33.0 897831 -99.0 -99.0 -99.0 -99.0 5.764142e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039688 0.0037367 0.0 -0.0 4618.904681750771 2720.5725631276478
-5.248918 3.662695 -0.563748 8.851289 0.0 0.0 0.0 0.0 3.464942144452057 1.2919 -33.0 897832 -99.0 -99.0 -99.0 -99.0 5.667075e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039692 0.0037367 0.0 -0.0 4599.3345417893825 2721.0987726987787
-5.256278 3.660855 -0.568176 8.851289 0.0 0.0 0.0 0.0 3.46501937911568 1.2919 -33.0 897833 -99.0 -99.0 -99.0 -99.0 5.571845e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039696 0.0037367 0.0 -0.0 4579.88950198352 2721.6175831431838
-5.263635 3.659016 -0.572603 8.851289 0.0 0.0 0.0 0.0 3.465095512646605 1.2919 -33.0 897834 -99.0 -99.0 -99.0 -99.0 5.478257e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.40397 0.0037367 0.0 -0.0 4560.537172816584 2722.1290872289883
-5.270987 3.657178 -0.577031 8.851289 0.0 0.0 0.0 0.0 3.465170559358183 1.2919 -33.0 897835 -99.0 -99.0 -99.0 -99.0 5.386282e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039703 0.0037367 0.0 -0.0 4541.277073607079 2722.6333772707103
-5.27834 3.65534 -0.581459 8.851289 0.0 0.0 0.0 0.0 3.465244534943322 1.2919 -33.0 897836 -99.0 -99.0 -99.0 -99.0 5.295881e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039707 0.0037367 0.0 -0.0 4522.098313811655 2723.130554975891
-5.285679 3.653505 -0.585886 8.851289 0.0 0.0 0.0 0.0 3.46531745441174 1.2919 -33.0 897837 -99.0 -99.0 -99.0 -99.0 5.207107e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039711 0.0037367 0.0 -0.0 4503.031655650277 2723.620717583674
-3.568174 3.966423 0.437265 7.892466 0.0 0.0 0.0 0.0 3.465378045350924 1.0984 -33.0 897558 -99.0 -99.0 -99.0 -99.0 0.0002688003 -99.0 -inf -4.9898139 1.0984009 1.0884009 8.8676666 0.0063886 1.808079e+28 1.148726e+27 9255.992626999228 2724.02807077516
-5.293025 3.651669 -0.590314 8.851289 0.0 0.0 0.0 0.0 3.465389331187534 1.2919 -33.0 897838 -99.0 -99.0 -99.0 -99.0 5.119814e-06 -99.0 -inf -7.241869 1.2919046 1.2838039 9.4039715 0.0037367 0.0 -0.0 4484.035063924898 2724.1039517908607
