logTe log_g Mass e_Mass Age e_Age Teff
4.60 4.1 0.4740 0.0000 0.019 0.000 39810.70703125
4.60 4.7 0.3609 0.0356 0.064 77.837 39810.70703125
4.60 4.8 0.3421 0.0356 19.214 77.868 39810.70703125
4.60 4.9 0.3256 0.0356 37.044 78.129 39810.70703125
4.60 5.1 0.3021 0.0349 44.343 140.926 39810.70703125
4.60 5.2 0.2874 0.0340 76.100 150.552 39810.70703125
4.60 5.3 0.2744 0.0337 103.641 152.392 39810.70703125
4.60 5.4 0.2648 0.0335 123.060 153.152 39810.70703125
4.60 5.5 0.2585 0.0336 130.996 155.204 39810.70703125
4.60 5.6 0.2539 0.0335 144.019 155.422 39810.70703125
4.60 5.7 0.2531 0.0335 144.901 155.687 39810.70703125
4.60 5.8 0.2537 0.0333 146.319 156.515 39810.70703125
4.60 5.9 0.2533 0.0332 133.311 154.400 39810.70703125
4.60 6.0 0.2506 0.0328 131.107 150.968 39810.70703125
4.60 6.1 0.2433 0.0314 130.117 147.450 39810.70703125
4.60 6.2 0.2464 0.0293 133.487 127.843 39810.70703125
4.60 6.3 0.2419 0.0211 178.931 49.767 39810.70703125
4.60 6.4 0.2730 0.0179 112.507 37.880 39810.70703125
4.60 6.5 0.2884 0.0168 87.217 35.702 39810.70703125
4.60 6.6 0.3129 0.0151 35.910 23.374 39810.70703125
4.60 6.7 0.3310 0.0141 11.537 18.683 39810.70703125
4.60 6.8 0.3503 0.0135 1.936 17.370 39810.70703125
4.60 7.1 0.4218 0.0114 4.053 11.321 39810.70703125
4.61 4.2 0.4621 0.0000 0.130 0.000 40738.0390625
4.61 4.8 0.3516 0.0351 5.099 75.754 40738.0390625
4.61 4.9 0.3353 0.0349 25.139 75.810 40738.0390625
4.61 5.0 0.3218 0.0344 33.798 73.838 40738.0390625
4.61 5.1 0.3086 0.0334 47.402 69.339 40738.0390625
4.61 5.2 0.2931 0.0333 75.513 70.048 40738.0390625
4.61 5.3 0.2813 0.0341 86.427 111.378 40738.0390625
4.61 5.4 0.2713 0.0335 104.802 128.644 40738.0390625
4.61 5.5 0.2661 0.0333 113.225 133.981 40738.0390625
4.61 5.6 0.2621 0.0330 119.261 134.472 40738.0390625
4.61 5.7 0.2595 0.0330 128.381 133.354 40738.0390625
4.61 5.8 0.2607 0.0329 134.877 130.350 40738.0390625
4.61 5.9 0.2616 0.0324 134.989 121.323 40738.0390625
4.61 6.0 0.2583 0.0293 159.321 64.043 40738.0390625
4.61 6.1 0.2580 0.0291 163.944 62.710 40738.0390625
4.61 6.2 0.2425 0.0263 186.247 61.587 40738.0390625
4.61 6.3 0.2483 0.0233 173.378 52.237 40738.0390625
4.61 6.4 0.2713 0.0195 127.334 41.441 40738.0390625
4.61 6.5 0.3004 0.0169 61.325 27.572 40738.0390625
4.61 6.6 0.3185 0.0161 38.274 25.232 40738.0390625
4.61 6.7 0.3335 0.0156 22.904 24.913 40738.0390625
4.61 6.8 0.3520 0.0146 12.456 22.246 40738.0390625
4.61 7.0 0.3912 0.0125 14.346 12.530 40738.0390625
4.61 7.1 0.4264 0.0123 3.050 12.306 40738.0390625
4.62 4.2 0.4699 0.0000 0.066 0.000 41686.92578125
4.62 4.9 0.3478 0.0341 2.620 71.006 41686.92578125
4.62 5.0 0.3303 0.0338 24.390 71.008 41686.92578125
4.62 5.1 0.3193 0.0328 27.011 65.370 41686.92578125
4.62 5.2 0.3027 0.0328 61.460 68.212 41686.92578125
4.62 5.3 0.2913 0.0324 73.829 66.150 41686.92578125
4.62 5.4 0.2829 0.0324 87.931 66.267 41686.92578125
4.62 5.5 0.2770 0.0323 97.947 66.556 41686.92578125
4.62 5.6 0.2703 0.0317 112.701 66.428 41686.92578125
4.62 5.7 0.2664 0.0316 123.721 66.302 41686.92578125
4.62 5.8 0.2639 0.0318 130.625 66.501 41686.92578125
4.62 5.9 0.2665 0.0319 139.110 66.300 41686.92578125
4.62 6.0 0.2684 0.0320 137.511 66.570 41686.92578125
4.62 6.1 0.2740 0.0311 128.507 64.551 41686.92578125
4.62 6.2 0.2800 0.0311 117.624 64.610 41686.92578125
4.62 6.3 0.2735 0.0254 126.059 54.720 41686.92578125
4.62 6.4 0.2841 0.0227 104.901 47.106 41686.92578125
4.62 6.5 0.3034 0.0191 61.435 35.290 41686.92578125
4.62 6.6 0.3259 0.0175 18.727 26.238 41686.92578125
4.62 7.0 0.3936 0.0137 14.865 13.104 41686.92578125
4.62 7.1 0.4309 0.0134 1.680 12.942 41686.92578125
4.63 4.3 0.4597 0.0000 0.141 0.000 42657.96484375
4.63 4.6 0.4058 0.0284 3.362 21.693 42657.96484375
4.63 4.9 0.3539 0.0338 2.535 70.373 42657.96484375
4.63 5.0 0.3383 0.0334 15.299 68.867 42657.96484375
4.63 5.1 0.3249 0.0328 25.824 66.360 42657.96484375
4.63 5.2 0.3130 0.0324 40.886 65.506 42657.96484375
4.63 5.3 0.3029 0.0322 51.810 65.154 42657.96484375
4.63 5.4 0.2942 0.0321 62.295 64.376 42657.96484375
4.63 5.5 0.2862 0.0318 73.902 63.924 42657.96484375
4.63 5.6 0.2795 0.0316 88.023 64.556 42657.96484375
4.63 5.7 0.2746 0.0314 97.897 64.614 42657.96484375
4.63 5.8 0.2739 0.0307 101.221 63.998 42657.96484375
4.63 5.9 0.2746 0.0308 106.244 64.779 42657.96484375
4.63 6.0 0.2787 0.0308 109.419 63.462 42657.96484375
4.63 6.1 0.2830 0.0309 104.594 63.089 42657.96484375
4.63 6.2 0.2905 0.0297 95.722 60.909 42657.96484375
4.63 6.3 0.2982 0.0275 81.651 55.546 42657.96484375
4.63 6.4 0.2998 0.0252 74.177 50.930 42657.96484375
4.63 6.5 0.3094 0.0231 52.953 43.116 42657.96484375
4.63 6.6 0.3260 0.0207 22.361 34.453 42657.96484375
4.63 6.9 0.3674 0.0154 24.058 15.066 42657.96484375
4.63 7.0 0.3987 0.0155 12.901 14.809 42657.96484375
4.64 4.1 0.5053 0.0000 0.715 0.000 43651.5703125
4.64 4.2 0.4829 0.0095 0.905 2.281 43651.5703125
4.64 4.7 0.3868 0.0271 9.423 20.981 43651.5703125
4.64 5.0 0.3453 0.0328 10.344 67.338 43651.5703125
4.64 5.1 0.3357 0.0324 8.990 64.131 43651.5703125
4.64 5.2 0.3220 0.0322 25.475 64.690 43651.5703125
4.64 5.3 0.3150 0.0314 20.236 60.488 43651.5703125
4.64 5.4 0.3035 0.0314 38.981 61.607 43651.5703125
4.64 5.5 0.2958 0.0313 48.871 61.102 43651.5703125
4.64 5.6 0.2878 0.0312 64.074 61.603 43651.5703125
4.64 5.7 0.2827 0.0307 72.010 61.621 43651.5703125
4.64 5.8 0.2821 0.0297 70.768 60.931 43651.5703125
4.64 5.9 0.2837 0.0298 70.658 61.985 43651.5703125
4.64 6.0 0.2911 0.0297 76.465 61.215 43651.5703125
4.64 6.1 0.2954 0.0295 71.423 60.061 43651.5703125
4.64 6.2 0.3013 0.0283 67.792 57.620 43651.5703125
4.64 6.3 0.3088 0.0271 61.512 53.988 43651.5703125
4.64 6.4 0.3133 0.0259 49.723 50.456 43651.5703125
4.64 6.5 0.3197 0.0244 32.787 44.649 43651.5703125
4.64 6.6 0.3306 0.0227 14.962 38.110 43651.5703125
4.64 6.8 0.3534 0.0184 14.558 21.074 43651.5703125
4.64 6.9 0.3698 0.0170 24.248 16.187 43651.5703125
4.64 7.0 0.4022 0.0168 12.020 16.023 43651.5703125
4.65 4.2 0.4860 0.0095 2.125 2.284 44668.3671875
4.65 4.3 0.4681 0.0135 1.797 3.262 44668.3671875
4.65 4.4 0.4550 0.0135 0.555 3.265 44668.3671875
4.65 4.8 0.3783 0.0275 10.089 21.264 44668.3671875
4.65 5.2 0.3330 0.0311 5.583 60.802 44668.3671875
4.65 5.3 0.3235 0.0307 3.083 56.727 44668.3671875
4.65 5.4 0.3109 0.0306 24.206 58.112 44668.3671875
4.65 5.5 0.3050 0.0302 27.993 56.627 44668.3671875
4.65 5.6 0.2975 0.0302 37.400 56.808 44668.3671875
4.65 5.7 0.2916 0.0300 43.304 56.743 44668.3671875
4.65 5.8 0.2884 0.0294 45.748 57.742 44668.3671875
4.65 5.9 0.2879 0.0297 46.999 58.727 44668.3671875
4.65 6.0 0.2936 0.0291 46.341 58.189 44668.3671875
4.65 6.1 0.3051 0.0283 43.092 57.007 44668.3671875
4.65 6.2 0.3115 0.0277 41.486 54.938 44668.3671875
4.65 6.3 0.3178 0.0265 30.946 51.007 44668.3671875
4.65 6.4 0.3254 0.0259 20.691 47.545 44668.3671875
4.65 6.5 0.3311 0.0251 8.703 43.941 44668.3671875
4.65 6.6 0.3365 0.0240 3.496 40.408 44668.3671875
4.65 6.7 0.3437 0.0227 7.001 31.844 44668.3671875
4.65 6.8 0.3451 0.0192 33.996 17.741 44668.3671875
4.65 6.9 0.3735 0.0187 23.011 17.377 44668.3671875
4.65 7.0 0.4056 0.0185 11.175 17.156 44668.3671875
4.66 4.4 0.4647 0.0156 0.182 3.825 45708.8046875
4.66 4.5 0.4424 0.0169 1.213 4.171 45708.8046875
4.66 4.8 0.3914 0.0192 3.038 13.437 45708.8046875
4.66 4.9 0.3664 0.0269 13.478 21.176 45708.8046875
4.66 5.4 0.3195 0.0310 6.093 56.259 45708.8046875
4.66 5.5 0.3092 0.0308 17.061 56.113 45708.8046875
4.66 5.6 0.3025 0.0305 23.049 55.347 45708.8046875
4.66 5.7 0.2972 0.0301 26.698 55.010 45708.8046875
4.66 5.8 0.2927 0.0294 27.635 53.772 45708.8046875
4.66 5.9 0.2907 0.0296 29.966 53.722 45708.8046875
4.66 6.0 0.2910 0.0293 32.632 53.369 45708.8046875
4.66 6.1 0.3106 0.0280 21.747 54.348 45708.8046875
4.66 6.2 0.3144 0.0278 25.117 52.960 45708.8046875
4.66 6.3 0.3216 0.0268 11.435 48.129 45708.8046875
4.66 6.4 0.3261 0.0265 8.112 46.183 45708.8046875
4.66 6.5 0.3301 0.0263 6.917 43.467 45708.8046875
4.66 6.6 0.3214 0.0200 36.773 17.566 45708.8046875
4.66 6.7 0.3329 0.0208 36.426 18.012 45708.8046875
4.66 6.8 0.3551 0.0216 28.508 18.165 45708.8046875
4.66 6.9 0.3812 0.0211 18.874 17.638 45708.8046875
4.66 7.0 0.4109 0.0200 8.141 16.580 45708.8046875
4.67 4.0 0.4353 0.0000 0.363 0.000 46773.5234375
4.67 4.4 0.4686 0.0256 0.021 16.543 46773.5234375
4.67 4.5 0.4467 0.0248 2.578 15.922 46773.5234375
4.67 4.6 0.4271 0.0241 3.497 15.450 46773.5234375
4.67 4.7 0.4120 0.0238 1.004 17.369 46773.5234375
4.67 4.8 0.3928 0.0236 5.719 17.903 46773.5234375
4.67 4.9 0.3750 0.0220 10.307 16.471 46773.5234375
4.67 5.0 0.3480 0.0268 23.223 21.740 46773.5234375
4.67 5.1 0.3339 0.0255 27.024 20.751 46773.5234375
4.67 5.2 0.3352 0.0306 5.630 47.073 46773.5234375
4.67 5.5 0.3146 0.0312 5.258 54.703 46773.5234375
4.67 5.6 0.3093 0.0311 6.734 54.552 46773.5234375
4.67 5.7 0.3026 0.0306 11.802 53.905 46773.5234375
4.67 5.8 0.2982 0.0304 14.354 52.977 46773.5234375
4.67 5.9 0.2957 0.0303 18.156 52.789 46773.5234375
4.67 6.0 0.2949 0.0302 22.499 50.762 46773.5234375
4.67 6.1 0.2979 0.0298 19.572 49.168 46773.5234375
4.67 6.2 0.3201 0.0252 2.021 45.833 46773.5234375
4.67 6.3 0.3225 0.0266 4.684 45.613 46773.5234375
4.67 6.4 0.3117 0.0206 33.058 17.004 46773.5234375
4.67 6.5 0.3155 0.0208 35.349 17.855 46773.5234375
4.67 6.6 0.3207 0.0213 38.394 18.991 46773.5234375
4.67 6.7 0.3375 0.0222 34.255 19.362 46773.5234375
4.67 6.8 0.3607 0.0234 25.440 19.893 46773.5234375
4.67 6.9 0.3878 0.0228 14.698 19.124 46773.5234375
4.67 7.0 0.4149 0.0220 6.571 18.140 46773.5234375
4.68 4.5 0.4483 0.0260 2.894 16.524 47862.9921875
4.68 4.6 0.4256 0.0250 9.670 16.275 47862.9921875
4.68 4.7 0.4099 0.0243 8.208 15.861 47862.9921875
4.68 4.8 0.3967 0.0261 6.773 19.993 47862.9921875
4.68 4.9 0.3787 0.0259 12.113 19.936 47862.9921875
4.68 5.0 0.3615 0.0245 16.838 19.044 47862.9921875
4.68 5.1 0.3410 0.0268 25.124 21.751 47862.9921875
4.68 5.2 0.3246 0.0255 31.286 20.787 47862.9921875
4.68 5.3 0.3126 0.0253 35.258 20.293 47862.9921875
4.68 5.4 0.3055 0.0250 36.398 20.174 47862.9921875
4.68 5.5 0.2979 0.0217 39.053 17.363 47862.9921875
4.68 5.6 0.3054 0.0300 10.663 47.958 47862.9921875
4.68 5.7 0.3019 0.0308 7.575 50.396 47862.9921875
4.68 5.8 0.3000 0.0308 10.552 50.765 47862.9921875
4.68 5.9 0.2986 0.0307 13.807 49.774 47862.9921875
4.68 6.0 0.2960 0.0303 17.936 46.727 47862.9921875
4.68 6.1 0.2849 0.0237 42.634 21.871 47862.9921875
4.68 6.2 0.3043 0.0189 30.435 16.975 47862.9921875
4.68 6.3 0.3045 0.0209 35.299 17.913 47862.9921875
4.68 6.4 0.3064 0.0215 39.181 17.968 47862.9921875
4.68 6.5 0.3113 0.0218 40.837 17.795 47862.9921875
4.68 6.6 0.3198 0.0222 40.040 18.087 47862.9921875
4.68 6.7 0.3391 0.0224 31.588 18.168 47862.9921875
4.68 6.8 0.3636 0.0224 21.599 17.761 47862.9921875
4.68 6.9 0.3894 0.0214 12.468 16.237 47862.9921875
4.68 7.0 0.3797 0.0079 25.095 12.383 47862.9921875
4.69 4.0 0.4352 0.0000 0.354 0.000 48977.88671875
4.69 4.1 0.4653 0.0315 179.869 25.244 48977.88671875
4.69 4.4 0.4751 0.0333 0.812 23.313 48977.88671875
4.69 4.5 0.4459 0.0305 9.508 21.345 48977.88671875
4.69 4.6 0.4268 0.0293 10.506 20.518 48977.88671875
4.69 4.7 0.4131 0.0285 11.506 19.685 48977.88671875
4.69 4.8 0.4006 0.0280 9.187 19.304 48977.88671875
4.69 4.9 0.3892 0.0246 8.134 17.515 48977.88671875
4.69 5.0 0.3813 0.0201 4.802 13.261 48977.88671875
4.69 5.1 0.3549 0.0241 18.373 18.154 48977.88671875
4.69 5.2 0.3320 0.0295 29.454 23.629 48977.88671875
4.69 5.3 0.3189 0.0287 34.023 23.183 48977.88671875
4.69 5.4 0.3078 0.0280 37.893 22.668 48977.88671875
4.69 5.5 0.2992 0.0257 40.289 20.322 48977.88671875
4.69 5.6 0.2918 0.0231 43.482 17.623 48977.88671875
4.69 5.7 0.2810 0.0229 52.645 16.818 48977.88671875
4.69 5.8 0.2803 0.0227 50.902 17.597 48977.88671875
4.69 5.9 0.2778 0.0221 51.708 17.568 48977.88671875
4.69 6.0 0.2810 0.0233 46.452 21.276 48977.88671875
4.69 6.1 0.2853 0.0234 43.725 21.917 48977.88671875
4.69 6.2 0.2848 0.0249 47.473 21.368 48977.88671875
4.69 6.3 0.2924 0.0213 45.339 18.361 48977.88671875
4.69 6.4 0.2994 0.0220 44.565 18.787 48977.88671875
4.69 6.5 0.3096 0.0223 41.031 19.099 48977.88671875
4.69 6.6 0.3270 0.0228 33.516 18.966 48977.88671875
4.69 6.7 0.3530 0.0218 19.762 16.257 48977.88671875
4.69 6.8 0.3714 0.0233 15.780 16.894 48977.88671875
4.69 6.9 0.2543 0.0093 78.500 13.648 48977.88671875
4.69 7.0 0.3999 0.0091 13.420 13.301 48977.88671875
4.70 4.4 0.4815 0.0372 8.633 25.950 50118.703125
4.70 4.5 0.4471 0.0332 12.260 23.136 50118.703125
4.70 4.6 0.4212 0.0310 23.204 21.705 50118.703125
4.70 4.7 0.4113 0.0301 20.208 20.606 50118.703125
4.70 4.8 0.3999 0.0285 16.542 19.454 50118.703125
4.70 4.9 0.3894 0.0282 13.965 19.059 50118.703125
4.70 5.0 0.3797 0.0255 10.889 17.770 50118.703125
4.70 5.1 0.3731 0.0218 6.914 14.473 50118.703125
4.70 5.2 0.3679 0.0204 3.232 13.270 50118.703125
4.70 5.3 0.3413 0.0224 18.294 15.719 50118.703125
4.70 5.4 0.3184 0.0290 31.688 23.193 50118.703125
4.70 5.5 0.3068 0.0286 36.738 22.962 50118.703125
4.70 5.6 0.2985 0.0281 40.493 22.612 50118.703125
4.70 5.7 0.2846 0.0239 54.098 16.728 50118.703125
4.70 5.8 0.2788 0.0228 56.706 16.458 50118.703125
4.70 5.9 0.2757 0.0224 57.863 16.348 50118.703125
4.70 6.0 0.2685 0.0193 61.068 14.941 50118.703125
4.70 6.1 0.2669 0.0168 61.898 13.941 50118.703125
4.70 6.2 0.2762 0.0231 56.033 19.281 50118.703125
4.70 6.3 0.2837 0.0257 52.089 23.606 50118.703125
4.70 6.4 0.3007 0.0237 41.871 21.212 50118.703125
4.70 6.5 0.3262 0.0220 23.934 18.759 50118.703125
4.70 6.6 0.3391 0.0230 22.461 19.298 50118.703125
4.70 6.7 0.3569 0.0240 16.620 19.939 50118.703125
4.70 6.8 0.3744 0.0267 13.407 22.157 50118.703125
4.70 6.9 0.2633 0.0112 75.457 14.319 50118.703125
4.70 7.0 0.4227 0.0111 0.858 14.192 50118.703125
4.71 4.4 0.4887 0.0455 68.856 37.152 51286.14453125
4.71 4.5 0.4309 0.0359 38.076 25.361 51286.14453125
4.71 4.6 0.4201 0.0334 32.842 23.124 51286.14453125
4.71 4.7 0.4113 0.0326 27.705 21.783 51286.14453125
4.71 4.8 0.3994 0.0313 22.518 21.043 51286.14453125
4.71 4.9 0.3904 0.0308 18.017 20.304 51286.14453125
4.71 5.0 0.3789 0.0298 14.320 19.956 51286.14453125
4.71 5.1 0.3714 0.0282 13.336 19.846 51286.14453125
4.71 5.2 0.3673 0.0249 7.804 16.840 51286.14453125
4.71 5.3 0.3600 0.0222 5.984 14.447 51286.14453125
4.71 5.4 0.3529 0.0209 5.950 13.875 51286.14453125
4.71 5.5 0.3492 0.0196 4.662 13.258 51286.14453125
4.71 5.6 0.3420 0.0202 7.853 14.122 51286.14453125
4.71 5.7 0.3355 0.0214 9.469 14.833 51286.14453125
4.71 5.8 0.3240 0.0198 26.392 11.389 51286.14453125
4.71 5.9 0.2971 0.0228 42.073 15.384 51286.14453125
4.71 6.0 0.2941 0.0204 44.655 15.467 51286.14453125
4.71 6.1 0.3063 0.0159 29.001 11.314 51286.14453125
4.71 6.2 0.3123 0.0156 24.002 10.767 51286.14453125
4.71 6.3 0.3211 0.0177 18.742 10.915 51286.14453125
4.71 6.4 0.3320 0.0217 12.245 16.267 51286.14453125
4.71 6.5 0.3385 0.0218 12.714 16.719 51286.14453125
4.71 6.6 0.3480 0.0249 15.013 18.759 51286.14453125
4.71 6.7 0.3000 0.0222 50.776 18.471 51286.14453125
4.71 6.8 0.3012 0.0211 56.141 17.638 51286.14453125
4.71 6.9 0.2916 0.0137 72.074 14.254 51286.14453125
4.72 4.3 0.4653 0.0520 138.576 42.462 52480.71875
4.72 4.4 0.5232 0.0492 53.982 40.194 52480.71875
4.72 4.5 0.4384 0.0445 52.056 31.131 52480.71875
4.72 4.6 0.4211 0.0352 42.760 23.571 52480.71875
4.72 4.7 0.4143 0.0334 36.420 22.279 52480.71875
4.72 4.8 0.3977 0.0327 29.898 21.403 52480.71875
4.72 4.9 0.3951 0.0320 21.531 20.534 52480.71875
4.72 5.0 0.3866 0.0333 15.957 23.094 52480.71875
4.72 5.1 0.3777 0.0326 13.379 22.476 52480.71875
4.72 5.2 0.3702 0.0322 10.076 22.090 52480.71875
4.72 5.3 0.3658 0.0271 5.424 18.539 52480.71875
4.72 5.4 0.3604 0.0249 2.153 16.856 52480.71875
4.72 5.5 0.3517 0.0233 4.416 14.912 52480.71875
4.72 5.6 0.3496 0.0215 3.309 14.415 52480.71875
4.72 5.8 0.3540 0.0156 8.434 7.398 52480.71875
4.72 5.9 0.3497 0.0185 10.955 12.923 52480.71875
4.72 6.0 0.3443 0.0195 13.774 13.304 52480.71875
4.72 6.1 0.3387 0.0205 11.947 12.641 52480.71875
4.72 6.2 0.3058 0.0150 25.790 10.684 52480.71875
4.72 6.3 0.3203 0.0173 20.091 10.995 52480.71875
4.72 6.4 0.3284 0.0214 19.734 16.051 52480.71875
4.72 6.5 0.3415 0.0253 12.813 15.155 52480.71875
4.72 6.6 0.3208 0.0236 28.836 12.432 52480.71875
4.72 6.7 0.3620 0.0283 9.591 15.755 52480.71875
4.72 6.8 0.3174 0.0214 43.682 11.042 52480.71875
4.72 6.9 0.3637 0.0213 26.333 10.511 52480.71875
4.73 4.4 0.5046 0.0504 84.135 41.133 53703.18359375
4.73 4.5 0.5097 0.0455 47.019 37.148 53703.18359375
4.73 4.6 0.4511 0.0391 48.521 27.047 53703.18359375
4.73 4.7 0.4300 0.0375 35.028 27.886 53703.18359375
4.73 4.8 0.4149 0.0346 28.666 24.675 53703.18359375
4.73 4.9 0.4001 0.0340 24.319 23.898 53703.18359375
4.73 5.0 0.3898 0.0344 18.696 23.424 53703.18359375
4.73 5.1 0.3757 0.0320 16.478 22.391 53703.18359375
4.73 5.2 0.3696 0.0330 10.134 22.445 53703.18359375
4.73 5.3 0.3621 0.0314 7.250 21.535 53703.18359375
4.73 5.4 0.3599 0.0300 6.411 20.336 53703.18359375
4.73 5.5 0.3573 0.0293 3.321 19.896 53703.18359375
4.73 5.6 0.3544 0.0250 1.725 17.199 53703.18359375
4.73 5.9 0.3563 0.0185 1.089 12.782 53703.18359375
4.73 6.1 0.3574 0.0230 3.159 13.434 53703.18359375
4.73 6.3 0.3183 0.0218 16.062 17.194 53703.18359375
4.73 6.4 0.3309 0.0252 10.566 20.448 53703.18359375
4.73 6.5 0.3427 0.0264 11.363 21.218 53703.18359375
4.73 6.6 0.3393 0.0259 23.085 18.371 53703.18359375
4.73 6.7 0.3269 0.0241 40.290 15.667 53703.18359375
4.73 6.8 0.3405 0.0234 34.040 12.763 53703.18359375
4.73 6.9 0.3728 0.0225 23.264 11.810 53703.18359375
4.74 4.4 0.4997 0.0508 101.774 41.410 54954.05859375
4.74 4.5 0.5342 0.0536 38.478 45.242 54954.05859375
4.74 4.6 0.4956 0.0512 37.940 43.304 54954.05859375
4.74 4.7 0.4312 0.0387 41.713 28.813 54954.05859375
4.74 4.8 0.4267 0.0356 32.957 25.931 54954.05859375
4.74 4.9 0.4104 0.0331 27.408 24.774 54954.05859375
4.74 5.0 0.3889 0.0339 24.826 23.894 54954.05859375
4.74 5.1 0.3753 0.0318 20.127 22.635 54954.05859375
4.74 5.2 0.3413 0.0262 22.175 21.565 54954.05859375
4.74 5.3 0.3626 0.0310 10.160 21.361 54954.05859375
4.74 5.4 0.3449 0.0263 12.174 20.212 54954.05859375
4.74 5.5 0.3544 0.0283 6.226 19.957 54954.05859375
4.74 5.6 0.3558 0.0312 2.673 20.363 54954.05859375
4.74 5.7 0.3548 0.0289 0.402 20.023 54954.05859375
4.74 6.3 0.3595 0.0288 0.984 20.544 54954.05859375
4.74 6.4 0.3312 0.0261 11.569 23.056 54954.05859375
4.74 6.5 0.3386 0.0266 15.890 21.888 54954.05859375
4.74 6.6 0.3476 0.0273 16.907 22.363 54954.05859375
4.74 6.7 0.3478 0.0265 28.959 19.822 54954.05859375
4.74 6.8 0.3566 0.0251 33.052 18.515 54954.05859375
4.74 6.9 0.3878 0.0247 18.923 17.332 54954.05859375
4.75 4.5 0.5087 0.0547 67.054 46.200 56234.1328125
4.75 4.6 0.5099 0.0524 37.348 44.349 56234.1328125
4.75 4.7 0.4901 0.0398 35.650 31.582 56234.1328125
4.75 4.8 0.4219 0.0382 40.021 27.304 56234.1328125
4.75 4.9 0.4045 0.0364 33.482 25.140 56234.1328125
4.75 5.0 0.3919 0.0351 28.269 23.893 56234.1328125
4.75 5.1 0.3790 0.0327 23.819 23.075 56234.1328125
4.75 5.2 0.3505 0.0262 23.997 21.019 56234.1328125
4.75 5.3 0.3551 0.0289 17.548 20.611 56234.1328125
4.75 5.4 0.3639 0.0314 11.098 20.496 56234.1328125
4.75 5.5 0.3499 0.0283 9.964 20.207 56234.1328125
4.75 5.6 0.3571 0.0304 3.636 19.551 56234.1328125
4.75 5.7 0.3568 0.0286 1.624 20.349 56234.1328125
4.75 6.1 0.3599 0.0259 6.567 21.969 56234.1328125
4.75 6.2 0.3621 0.0266 7.359 21.881 56234.1328125
4.75 6.3 0.3615 0.0284 8.609 22.656 56234.1328125
4.75 6.4 0.3524 0.0282 12.513 23.216 56234.1328125
4.75 6.5 0.3446 0.0267 18.256 23.729 56234.1328125
4.75 6.6 0.3493 0.0275 17.212 24.273 56234.1328125
4.75 6.7 0.3514 0.0259 25.765 23.267 56234.1328125
4.75 6.8 0.3667 0.0255 23.794 20.474 56234.1328125
4.75 6.9 0.3946 0.0242 10.561 19.079 56234.1328125
4.76 4.6 0.4997 0.0509 56.892 43.076 57544.0234375
4.76 4.7 0.4774 0.0470 48.333 39.792 57544.0234375
4.76 4.8 0.4166 0.0406 45.968 29.416 57544.0234375
4.76 4.9 0.4298 0.0344 30.321 25.647 57544.0234375
4.76 5.0 0.4056 0.0317 22.704 26.121 57544.0234375
4.76 5.1 0.3781 0.0301 25.154 24.693 57544.0234375
4.76 5.2 0.3595 0.0287 24.786 23.419 57544.0234375
4.76 5.3 0.3517 0.0292 21.489 22.981 57544.0234375
4.76 5.4 0.3494 0.0294 16.898 22.466 57544.0234375
4.76 5.5 0.3491 0.0277 10.974 21.693 57544.0234375
4.76 5.6 0.3543 0.0280 6.375 19.587 57544.0234375
4.76 5.9 0.3527 0.0261 0.048 21.066 57544.0234375
4.76 6.1 0.3572 0.0260 10.017 22.731 57544.0234375
4.76 6.2 0.3578 0.0271 11.242 22.873 57544.0234375
4.76 6.3 0.3597 0.0273 12.879 23.018 57544.0234375
4.76 6.4 0.3589 0.0276 15.727 22.863 57544.0234375
4.76 6.5 0.3482 0.0266 24.203 23.876 57544.0234375
4.76 6.6 0.3482 0.0269 25.792 24.399 57544.0234375
4.76 6.7 0.3542 0.0269 28.860 24.515 57544.0234375
4.76 6.8 0.3689 0.0256 25.684 22.938 57544.0234375
4.76 6.9 0.4011 0.0276 8.121 22.489 57544.0234375
4.77 4.6 0.5051 0.0546 33.793 44.185 58884.36328125
4.77 4.7 0.4982 0.0485 39.061 38.522 58884.36328125
4.77 4.8 0.4723 0.0483 23.855 40.582 58884.36328125
4.77 4.9 0.4150 0.0419 28.626 31.267 58884.36328125
4.77 5.0 0.3961 0.0384 27.731 27.809 58884.36328125
4.77 5.1 0.3860 0.0360 24.736 25.593 58884.36328125
4.77 5.2 0.3658 0.0301 25.396 23.490 58884.36328125
4.77 5.3 0.3553 0.0293 22.971 22.541 58884.36328125
4.77 5.4 0.3607 0.0288 16.407 20.376 58884.36328125
4.77 5.5 0.3527 0.0282 13.557 20.054 58884.36328125
4.77 5.6 0.3542 0.0297 7.015 22.603 58884.36328125
4.77 5.7 0.3563 0.0288 0.816 24.423 58884.36328125
4.77 5.8 0.3515 0.0291 1.934 24.596 58884.36328125
4.77 5.9 0.3486 0.0284 3.600 24.423 58884.36328125
4.77 6.0 0.3503 0.0271 4.834 26.945 58884.36328125
4.77 6.1 0.3537 0.0263 12.775 23.925 58884.36328125
4.77 6.2 0.3557 0.0272 14.512 23.859 58884.36328125
4.77 6.3 0.3557 0.0275 16.779 23.630 58884.36328125
4.77 6.4 0.3547 0.0271 20.524 23.777 58884.36328125
4.77 6.5 0.3530 0.0265 25.948 24.051 58884.36328125
4.77 6.6 0.3537 0.0267 30.311 24.101 58884.36328125
4.77 6.7 0.3579 0.0270 33.671 25.326 58884.36328125
