teff FUV NUV G3 G3_BP G3_RP U B V R I u g r i z J H Ks W1 W2 W3 H1 H2 H3 H4
71000.0 51248500736.0 13474330624.0 402211072.0 773273856.0 148395712.0 2890019840.0 1270994688.0 539039872.0 243191952.0 95959768.0 2750348544.0 983659136.0 345065824.0 164080976.0 82688248.0 23525738.0 7594285.5 2590425.25 454850.84375 128888.09375 3287.977294921875 73270123201.88689 68237207346.703094 56766118120.56904 48680697301.382965
72000.0 52559941632.0 13764534272.0 409062976.0 786726912.0 150784624.0 2943789312.0 1293442688.0 548137280.0 247173952.0 97481000.0 2801314560.0 1000790720.0 350776960.0 166721888.0 83991328.0 23885310.0 7708024.0 2628658.5 461456.625 130744.2421875 3334.744384765625 75276330926.701 70076943052.31332 58242426891.13479 49911890389.32523
73000.0 53876568064.0 14055291904.0 415917600.0 800185408.0 153173952.0 2997600256.0 1315902336.0 557242944.0 251156848.0 99002440.0 2852318720.0 1017931840.0 356489504.0 169363264.0 85294568.0 24244900.0 7821766.5 2666892.75 468062.5 132600.390625 3381.51171875 77292641469.66522 71925445449.70546 59724906764.70243 51147715988.803795
74000.0 55198179328.0 14346582016.0 422774432.0 813650752.0 155563648.0 3051450624.0 1338371456.0 566348608.0 255140560.0 100524056.0 2903359488.0 1035077824.0 362203456.0 172005024.0 86597944.0 24604512.0 7935513.0 2705127.5 474668.40625 134456.5625 3428.279052734375 79318699311.67531 73782414057.04031 61213333224.003716 52388008674.98839
75000.0 56524607488.0 14638385152.0 429633664.0 827122240.0 157953744.0 3105339136.0 1360848384.0 575452352.0 259125072.0 102045880.0 2954435072.0 1052231360.0 367918720.0 174647232.0 87901480.0 24964146.0 8049263.0 2743363.5 481274.375 136312.734375 3475.046142578125 81354173342.40154 75647545812.50952 62707505948.6088 53632604473.6433
76000.0 57855676416.0 14930679808.0 436495168.0 840595904.0 160344192.0 3159264256.0 1383337216.0 584568960.0 263110336.0 103567864.0 3005544448.0 1069392512.0 373635200.0 177289824.0 89205136.0 25323798.0 8163016.5 2781599.75 487880.40625 138168.90625 3521.8134765625 83398742166.46269 77520570096.67528 64207211950.90481 54881354343.13977
77000.0 59191226368.0 15223448576.0 443358656.0 854078016.0 162734992.0 3213224704.0 1405831168.0 593682560.0 267096368.0 105090024.0 3056686080.0 1086558336.0 379352896.0 179932768.0 90508928.0 25683468.0 8276773.5 2819836.75 494486.46875 140025.09375 3568.580810546875 85452093257.69907 79401198318.62851 65712262515.05009 56134109241.849045
78000.0 60531101696.0 15516675072.0 450224096.0 867563328.0 165126096.0 3267219456.0 1428334976.0 602798400.0 271083072.0 106612336.0 3107858944.0 1103730816.0 385071776.0 182576080.0 91812848.0 26043158.0 8390534.0 2858074.25 501092.5625 141881.296875 3615.34814453125 87513930136.94011 81289184831.5466 67222479696.50645 57390729419.54077
79000.0 61875154944.0 15810342912.0 457091808.0 881052096.0 167517552.0 3321246464.0 1450847872.0 611916608.0 275070464.0 108134824.0 3159062016.0 1120910336.0 390791744.0 185219760.0 93116888.0 26402866.0 8504296.0 2896312.75 507698.75 143737.484375 3662.11572265625 89583984285.84311 83184294562.01596 68737678875.43465 58651081117.990105
80000.0 63223246848.0 16104435712.0 463961216.0 894547264.0 169909312.0 3375304960.0 1473366144.0 621036928.0 279058560.0 109657456.0 3210293504.0 1138094336.0 396512800.0 187863792.0 94421032.0 26762590.0 8618062.0 2934551.5 514304.9375 145593.703125 3708.883056640625 91661985494.61128 85086281466.29564 70257700766.36172 59915039870.3706
81000.0 64575234048.0 16398939136.0 470832288.0 908046528.0 172301360.0 3429393920.0 1495892480.0 630159360.0 283047232.0 111180240.0 3261553152.0 1155283712.0 402234880.0 190508112.0 95725312.0 27122330.0 8731832.0 2972790.75 520911.15625 147449.90625 3755.65087890625 93747664906.61113 86994919059.78929 71782379408.5136 61182487201.86126
82000.0 65930993664.0 16693837824.0 477705376.0 921550080.0 174693712.0 3483512064.0 1518426880.0 639283776.0 287036544.0 112703168.0 3312839680.0 1172479232.0 407957952.0 193152768.0 97029688.0 27482088.0 8845605.0 3011030.5 527517.4375 149306.125 3802.418212890625 95840769373.90741 88909987462.12619 73311558854.06778 62453290055.83117
83000.0 67290402816.0 16989118464.0 484580288.0 935056896.0 177086320.0 3537658368.0 1540968576.0 648410176.0 291026432.0 114226224.0 3364152320.0 1189680768.0 413682016.0 195797696.0 98334176.0 27841856.0 8959378.0 3049271.0 534123.75 151162.359375 3849.185546875 97941073371.10194 90831276969.42625 74845095138.96594 63727359026.26577
84000.0 68653334528.0 17284767744.0 491456864.0 948568896.0 179479200.0 3591824128.0 1563515136.0 657538432.0 295016864.0 115749416.0 3415489792.0 1206885504.0 419406976.0 198442944.0 99638752.0 28201644.0 9073156.0 3087512.0 540730.125 153018.578125 3895.953369140625 100048351034.50566 92758604438.09798 76382838686.4436 65004575240.14036
85000.0 70019686400.0 17580773376.0 498334656.0 962082304.0 181872336.0 3646029568.0 1586067712.0 666668544.0 299007872.0 117272720.0 3466851584.0 1224095488.0 425132864.0 201088448.0 100943424.0 28561444.0 9186936.0 3125753.5 547336.5 154874.8125 3942.720947265625 102162366954.62646 94691767959.2419 77924667529.1581 66284833609.83278
86000.0 71389339648.0 17877125120.0 505214432.0 975601216.0 184265728.0 3700254720.0 1608627200.0 675800384.0 302999392.0 118796168.0 3518236672.0 1241310720.0 430859584.0 203734256.0 102248200.0 28921258.0 9300717.0 3163995.25 553942.9375 156731.0625 3989.488525390625 104282929729.78922 96630583198.51143 79470454087.06067 67568044331.12475
87000.0 72762187776.0 18173806592.0 512095904.0 989123136.0 186659344.0 3754503424.0 1631194624.0 684933952.0 306991456.0 120319720.0 3569642752.0 1258531712.0 436587168.0 206380288.0 103553064.0 29281082.0 9414501.0 3202237.5 560549.375 158587.296875 4036.256103515625 106409813834.59555 98574876394.96906 81020044687.38443 68854112404.19997
88000.0 74138140672.0 18470813696.0 518978720.0 1002649920.0 189053216.0 3808778240.0 1653767680.0 694069056.0 310983968.0 121843392.0 3621071616.0 1275756800.0 442315520.0 209026608.0 104858008.0 29640922.0 9528288.0 3240480.5 567155.9375 160443.546875 4083.02392578125 108542862329.38417 100524488980.72011 82573358018.56764 70142937937.03429
89000.0 75517091840.0 18768132096.0 525861888.0 1016179392.0 191447280.0 3863073024.0 1676349824.0 703205824.0 314976960.0 123367176.0 3672520448.0 1292989568.0 448044672.0 211673136.0 106163056.0 30000774.0 9642078.0 3278723.5 573762.4375 162299.8125 4129.79150390625 110681857543.10602 102479246004.07202 84130257550.20483 71434449404.81609
90000.0 76898951168.0 19065751552.0 532748832.0 1029713280.0 193841584.0 3917382144.0 1698941056.0 712344064.0 318970432.0 124891064.0 3723983616.0 1310225408.0 453774592.0 214319904.0 107468176.0 30360636.0 9755867.0 3316967.0 580369.0 164156.0625 4176.55908203125 112826616943.30737 104438981102.14949 85690625410.95578 72728551409.52533
91000.0 78283636736.0 19363663872.0 539635584.0 1043250112.0 196236080.0 3971705344.0 1721535744.0 721483840.0 322964352.0 126415056.0 3775458560.0 1327466240.0 459505216.0 216966928.0 108773368.0 30720514.0 9869660.0 3355211.25 586975.5625 166012.328125 4223.3271484375 114976983928.61763 106403572046.91875 87254381047.61057 74025167932.34627
92000.0 79671058432.0 19661858816.0 546522304.0 1056790336.0 198630800.0 4026047232.0 1744143616.0 730624960.0 326958688.0 127939152.0 3826944512.0 1344711296.0 465236544.0 219614144.0 110078648.0 31080396.0 9983454.0 3393455.5 593582.1875 167868.578125 4270.0947265625 117132793028.44464 108372851681.66783 88821395363.4167 75324228548.2649
93000.0 81061134336.0 19960328192.0 553412544.0 1070330624.0 201025696.0 4080412928.0 1766758400.0 739767552.0 330953440.0 129463328.0 3878443520.0 1361960832.0 470968576.0 222261584.0 111383984.0 31440292.0 10097252.0 3431700.25 600188.8125 169724.859375 4316.86279296875 119293887979.70856 110346689189.54564 90391598272.22467 76625653142.66508
94000.0 82453774336.0 20259061760.0 560304832.0 1083878144.0 203420784.0 4134777600.0 1789369088.0 748911488.0 334948608.0 130987616.0 3929954304.0 1379212416.0 476701248.0 224909216.0 112689408.0 31800200.0 10211050.0 3469945.25 606795.5 171581.15625 4363.63037109375 121460094780.88644 112324962739.43674 91964880853.05087 77929372788.53421
95000.0 83848929280.0 20558055424.0 567197888.0 1097426048.0 205816064.0 4189170688.0 1812000640.0 758056640.0 338944160.0 132511984.0 3981481728.0 1396472704.0 482434592.0 227557072.0 113994896.0 32160116.0 10324852.0 3508190.75 613402.1875 173437.421875 4410.39794921875 123631299823.55225 114307530544.16267 93541159519.27792 79235322256.45631
96000.0 85246509056.0 20857298944.0 574092864.0 1110977024.0 208211520.0 4243580160.0 1834631296.0 767203072.0 342940064.0 134036440.0 4033023744.0 1413732352.0 488168512.0 230205104.0 115300448.0 32520042.0 10438653.0 3546436.25 620008.875 175293.703125 4457.166015625 125807329782.7646 116294271566.44467 95120326866.62599 80543430021.61977
97000.0 86646439936.0 21156784128.0 580983488.0 1124528640.0 210607152.0 4297998336.0 1857266688.0 776350720.0 346936384.0 135560992.0 4084580608.0 1430995200.0 493903072.0 232853328.0 116606064.0 32879978.0 10552456.0 3584682.5 626615.625 177149.984375 4503.93408203125 127988062180.87592 118285079962.04692 96702328434.60324 81853636448.41032
98000.0 88048656384.0 21456502784.0 587882752.0 1138087552.0 213002944.0 4352441344.0 1879906816.0 785499584.0 350933024.0 137085632.0 4136154368.0 1448261248.0 499638176.0 235501744.0 117911768.0 33239922.0 10666262.0 3622929.0 633222.375 179006.265625 4550.70166015625 130173348609.15552 120279805751.89194 98287053027.17049 83165884897.21654
99000.0 89453109248.0 21756452864.0 594774336.0 1151643392.0 215398896.0 4406893056.0 1902551424.0 794649600.0 354930016.0 138610320.0 4187740160.0 1465530240.0 505373888.0 238150336.0 119217496.0 33599876.0 10780070.0 3661175.5 639829.1875 180862.578125 4597.4697265625 132363094889.07433 122278381019.27809 99874449975.5953 84480123222.43108
100000.0 90859708416.0 22056622080.0 601677760.0 1165203840.0 217795008.0 4461362688.0 1925200384.0 803800704.0 358927360.0 140135104.0 4239339776.0 1482802176.0 511110112.0 240799088.0 120523296.0 33959840.0 10893878.0 3699422.75 646436.0 182718.859375 4644.23779296875 134557143066.09859 124280672962.76262 101464435693.26028 85796269413.23265
101000.0 92268421120.0 22357008384.0 608570752.0 1178762496.0 220191280.0 4515844096.0 1947853568.0 812952832.0 362924992.0 141659984.0 4290956288.0 1500076928.0 516846848.0 243448032.0 121829176.0 34319812.0 11007687.0 3737669.75 653042.8125 184575.15625 4691.00537109375 136755388739.31459 126286585120.76363 103056937060.6084 87114310082.4225
102000.0 93679165440.0 22657601536.0 615466880.0 1192323968.0 222587696.0 4570341376.0 1970510976.0 822106112.0 366922976.0 143184912.0 4342585344.0 1517354624.0 522584160.0 246097104.0 123135088.0 34679788.0 11121499.0 3775917.5 659649.6875 186431.46875 4737.7734375 138957728522.68085 128296022222.45412 104651873524.42987 88434146835.97786
103000.0 95091900416.0 22958399488.0 622375680.0 1205893248.0 224984240.0 4624852480.0 1993172352.0 831260352.0 370921248.0 144709904.0 4394227712.0 1534634752.0 528321952.0 248746336.0 124441056.0 35039776.0 11235312.0 3814165.25 666256.5 188287.765625 4784.54150390625 141164039600.259 130308887012.41562 106249199574.58948 89755763290.69716
104000.0 96506576896.0 23259396096.0 629275008.0 1219466112.0 227380944.0 4679376384.0 2015837568.0 840415552.0 374919808.0 146234976.0 4445888000.0 1551917696.0 534060224.0 251395728.0 125747080.0 35399772.0 11349126.0 3852413.25 672863.4375 190144.078125 4831.3095703125 143374226778.64767 132325101397.45575 107848852558.59065 91079091619.36543
105000.0 97923121152.0 23560583168.0 636175168.0 1233034112.0 229777792.0 4733914112.0 2038506624.0 849571776.0 378918688.0 147760128.0 4497560064.0 1569203200.0 539798976.0 254045280.0 127053168.0 35759772.0 11462942.0 3890661.75 679470.3125 192000.390625 4878.0771484375 145588185318.64227 134344550547.60295 109450739181.10748 92404105749.17902
106000.0 99341500416.0 23861958656.0 643079104.0 1246616832.0 232174736.0 4788462080.0 2061179136.0 858728832.0 382917824.0 149285312.0 4549246464.0 1586490880.0 545538176.0 256694960.0 128359272.0 36119780.0 11576758.0 3928910.5 686077.25 193856.703125 4924.84521484375 147805801611.81674 136367155575.82831 111054814690.35672 93730746044.52368
107000.0 100761665536.0 24163514368.0 649981888.0 1260181504.0 234571840.0 4843026432.0 2083855360.0 867886848.0 386917216.0 150810592.0 4600949248.0 1603781120.0 551277824.0 259344784.0 129665464.0 36479796.0 11690575.0 3967159.25 692684.1875 195713.015625 4971.61328125 150026988995.70044 138392846977.75674 112661035092.90694 95058965555.39009
108000.0 102183567360.0 24465246208.0 656886592.0 1273760000.0 236969040.0 4897603584.0 2106535168.0 877045760.0 390916896.0 152335904.0 4652665856.0 1621073792.0 557017920.0 261994752.0 130971672.0 36839820.0 11804394.0 4005408.25 699291.1875 197569.34375 5018.38134765625 152251660807.8226 140421546263.2776 114269346686.61823 96388728519.37245
109000.0 103607148544.0 24767152128.0 663792064.0 1287340160.0 239366384.0 4952198656.0 2129218304.0 886205504.0 394916832.0 153861296.0 4704395264.0 1638368640.0 562758400.0 264644832.0 132277944.0 37199848.0 11918215.0 4043657.5 705898.125 199425.65625 5065.1494140625 154479712308.9788 142453147588.15506 115879665884.87315 97719997676.06358
110000.0 105032392704.0 25069225984.0 670698240.0 1300922112.0 241763856.0 5006805504.0 2151904768.0 895366016.0 398917024.0 155386752.0 4756145664.0 1655665536.0 568499328.0 267295072.0 133584256.0 37559884.0 12032036.0 4081907.0 712505.125 201281.984375 5111.91748046875 156711073560.269 144487616200.2015 117491965836.60185 99052755144.26054
111000.0 106459217920.0 25371459584.0 677605120.0 1314505984.0 244161424.0 5061432832.0 2174594304.0 904527488.0 402917472.0 156912256.0 4807904256.0 1672964992.0 574240640.0 269945408.0 134890624.0 37919924.0 12145859.0 4120157.0 719112.125 203138.3125 5158.685546875 158945640160.77954 146524828680.6282 119106173422.24728 100386920411.14345
112000.0 107887607808.0 25673852928.0 684512704.0 1328091264.0 246559104.0 5116072960.0 2197286912.0 913689664.0 406918144.0 158437824.0 4859682816.0 1690266112.0 579982336.0 272595872.0 136197008.0 38279972.0 12259682.0 4158406.75 725719.1875 204994.640625 5205.45361328125 161183360586.635 148564760056.81995 120722253598.73468 101722456216.30519
113000.0 109317545984.0 25976401920.0 691420992.0 1341678208.0 248956896.0 5170742784.0 2219982592.0 922852608.0 410919040.0 159963440.0 4911474688.0 1707569408.0 585724416.0 275246464.0 137503456.0 38640028.0 12373507.0 4196657.0 732326.1875 206850.953125 5252.2216796875 163424146822.20166 150607339236.7283 122340178756.64224 103059387930.95546
114000.0 110748942336.0 26279102464.0 698329920.0 1355266944.0 251354800.0 5225414656.0 2242681344.0 932016320.0 414920160.0 161489104.0 4963269632.0 1724874752.0 591466880.0 277897152.0 138809936.0 39000088.0 12487332.0 4234907.0 738933.25 208707.28125 5298.98974609375 165667912205.00882 152652478744.50702 123959866067.70445 104397601479.4639
115000.0 112181788672.0 26581948416.0 705239488.0 1368856960.0 253752784.0 5280099840.0 2265382912.0 941180736.0 418921504.0 163014800.0 5015084032.0 1742182016.0 597209728.0 280547968.0 140116448.0 39360152.0 12601160.0 4273157.5 745540.3125 210563.625 5345.7578125 167914587134.44727 154700126253.41562 125581299147.91174 105737125229.043
116000.0 113616068608.0 26884937728.0 712149696.0 1382448640.0 256150880.0 5334802944.0 2288087296.0 950345856.0 422923040.0 164540576.0 5066906624.0 1759491072.0 602952832.0 283198880.0 141422992.0 39720224.0 12714988.0 4311408.5 752147.375 212419.953125 5392.5263671875 170164101671.6172 156750229039.79544 127204431728.7771 107077907735.67929
117000.0 115051708416.0 27188170752.0 719060544.0 1396041728.0 258549088.0 5389507072.0 2310794240.0 959511744.0 426924832.0 166066384.0 5118733824.0 1776801920.0 608696384.0 285849920.0 142729600.0 40080300.0 12828817.0 4349659.5 758754.5 214276.3125 5439.2939453125 172416404292.64307 158802717202.353 128829209349.80873 108419900551.36212
118000.0 116488691712.0 27491383296.0 725971968.0 1409636224.0 260947376.0 5444227584.0 2333504000.0 968678208.0 430926784.0 167592240.0 5170573312.0 1794114688.0 614440192.0 288501056.0 144036208.0 40440380.0 12942644.0 4387910.5 765361.625 216132.640625 5486.06201171875 174671389920.02972 160857520442.87665 130455586500.87148 109763087292.88992
119000.0 117927002112.0 27794812928.0 732884032.0 1423232128.0 263345760.0 5498957824.0 2356216320.0 977845440.0 434928960.0 169118144.0 5222421504.0 1811429248.0 620184384.0 291152288.0 145342880.0 40800468.0 13056476.0 4426162.0 771968.75 217988.984375 5532.83056640625 176929041491.91565 162914603612.26053 132083545281.25203 111107470956.26546
120000.0 119366582272.0 28098308096.0 739796544.0 1436829312.0 265744240.0 5553696768.0 2378930944.0 987013248.0 438931328.0 170644096.0 5274278400.0 1828745216.0 625928832.0 293803616.0 146649584.0 41160560.0 13170308.0 4464413.5 778575.875 219845.328125 5579.5986328125 179189253254.2239 164973913589.92752 133713048372.82 112452965036.66336
121000.0 120807407616.0 28401971200.0 746709696.0 1450427904.0 268142800.0 5608445440.0 2401648384.0 996181632.0 442933856.0 172170096.0 5326143488.0 1846063104.0 631673600.0 296455040.0 147956320.0 41520656.0 13284140.0 4502665.0 785183.0625 221701.671875 5626.36669921875 181451992436.39468 167035381665.3393 135344033881.43076 113799559142.88757
122000.0 122249461760.0 28705812480.0 753623360.0 1464027776.0 270541472.0 5663202816.0 2424368128.0 1005350656.0 446936608.0 173696144.0 5378016768.0 1863382528.0 637418752.0 299106592.0 149263088.0 41880756.0 13397973.0 4540916.5 791790.25 223558.03125 5673.134765625 183717187408.07407 169098989073.18793 136976490581.67197 115147272654.14243
123000.0 123692703744.0 29009762304.0 760537600.0 1477628928.0 272940192.0 5717969408.0 2447090176.0 1014520384.0 450939520.0 175222208.0 5429898240.0 1880703616.0 643164096.0 301758176.0 150569872.0 42240860.0 13511806.0 4579168.5 798397.375 225414.359375 5719.9033203125 185984805398.70215 171164649131.46375 138610385705.52454 116496028053.61072
124000.0 125137117184.0 29313693696.0 767452288.0 1491231232.0 275339008.0 5772743680.0 2469814528.0 1023690624.0 454942592.0 176748336.0 5481786880.0 1898026112.0 648909760.0 304409888.0 151876704.0 42600972.0 13625641.0 4617420.5 805004.5625 227270.71875 5766.67138671875 188254757039.482 173232343074.85883 140245669192.74203 117845822345.28978
125000.0 126582652928.0 29617797120.0 774367552.0 1504834816.0 277737920.0 5827526656.0 2492541184.0 1032861440.0 458945856.0 178274496.0 5533683712.0 1915350144.0 654655744.0 307061696.0 153183568.0 42961084.0 13739476.0 4655673.0 811611.75 229127.078125 5813.439453125 190526991821.41068 175301984221.36362 141882317984.0139 119196622762.77647
126000.0 128029327360.0 29922039808.0 781283200.0 1518439552.0 280136896.0 5882317312.0 2515269888.0 1042032704.0 462949280.0 179800688.0 5585587712.0 1932675584.0 660401920.0 309713536.0 154490448.0 43321204.0 13853312.0 4693925.0 818219.0 230983.421875 5860.2080078125 192801491329.46356 177373589748.61264 143520311145.2193 120548437497.67163
127000.0 129477058560.0 30226284544.0 788199424.0 1532045440.0 282535936.0 5937116160.0 2538000640.0 1051204672.0 466952864.0 181326912.0 5637498880.0 1950002560.0 666148416.0 312365504.0 155797344.0 43681328.0 13967148.0 4732177.5 824826.1875 232839.78125 5906.97607421875 195078151839.30844 179447055003.12506 145159577073.50507 121901177845.55455
128000.0 130925854720.0 30530789376.0 795116032.0 1545652352.0 284935072.0 5991922688.0 2560733696.0 1060376960.0 470956608.0 182853200.0 5689417216.0 1967330816.0 671895168.0 315017568.0 157104304.0 44041456.0 14080987.0 4770430.5 831433.375 234696.140625 5953.744140625 197356990412.80682 181522361219.5929 146800123960.87592 123254874373.23308
129000.0 132375707648.0 30835277824.0 802033152.0 1559260416.0 287334272.0 6046736384.0 2583468544.0 1069549888.0 474960512.0 184379504.0 5741342720.0 1984660480.0 677642112.0 317669664.0 158411280.0 44401584.0 14194825.0 4808683.5 838040.625 236552.5 6000.5126953125 199637901972.46338 183599492014.2183 148441935423.3223 124609510697.50568
130000.0 133826576384.0 31139907584.0 808950720.0 1572869632.0 289733536.0 6101557760.0 2606205696.0 1078723328.0 478964544.0 185905840.0 5793274880.0 2001991552.0 683389376.0 320321856.0 159718272.0 44761720.0 14308665.0 4846936.0 844647.875 238408.859375 6047.28076171875 201920887871.44128 185678377088.7895 150084975659.4176 125965048059.96376
131000.0 135278436352.0 31444697088.0 815868672.0 1586479744.0 292132896.0 6156386304.0 2628944640.0 1087897216.0 482968736.0 187432208.0 5845213184.0 2019323776.0 689136896.0 322974144.0 161025296.0 45121856.0 14422504.0 4885189.5 851255.125 240265.21875 6094.048828125 204205877155.96817 187758998471.8353 151729196125.61917 127321464085.40028
132000.0 136731246592.0 31749439488.0 822787136.0 1600090880.0 294532288.0 6211222016.0 2651685376.0 1097071744.0 486973120.0 188958624.0 5897158144.0 2036657280.0 694884608.0 325626496.0 162332352.0 45482000.0 14536343.0 4923442.5 857862.4375 242121.59375 6140.8173828125 206492800902.0165 189841286658.9806 153374562537.20422 128678711823.80595
133000.0 138185015296.0 32054347776.0 829705920.0 1613703040.0 296931776.0 6266064384.0 2674428160.0 1106246400.0 490977568.0 190485072.0 5949109760.0 2053992192.0 700632576.0 328278912.0 163639424.0 45842148.0 14650186.0 4961696.0 864469.6875 243977.953125 6187.58544921875 208781676171.44778 191925240856.3888 155021073377.46887 130036833029.59209
134000.0 139639701504.0 32359284736.0 836625152.0 1627316224.0 299331296.0 6320913920.0 2697172480.0 1115421824.0 494982208.0 192011536.0 6001067520.0 2071328256.0 706380800.0 330931392.0 164946528.0 46202296.0 14764027.0 4999949.0 871076.9375 245834.3125 6234.353515625 211072397886.76672 194010808737.3194 156668692844.9866 131395766569.14308
135000.0 141095321600.0 32664375296.0 843544832.0 1640930432.0 301730912.0 6375769088.0 2719918848.0 1124597632.0 498986976.0 193538048.0 6053030912.0 2088665600.0 712129152.0 333583968.0 166253648.0 46562448.0 14877869.0 5038202.5 877684.25 247690.6875 6281.1220703125 213364985139.5794 196097937975.032 158317423973.16486 132755518434.4644
136000.0 142551810048.0 32969537536.0 850464832.0 1654545408.0 304130560.0 6430631424.0 2742666752.0 1133773824.0 502991840.0 195064592.0 6104999936.0 2106003840.0 717877824.0 336236576.0 167560800.0 46922604.0 14991711.0 5076456.5 884291.5 249547.046875 6327.89013671875 215659348561.08902 198186645747.1612 159967206993.04877 134116052066.74278
137000.0 144009199616.0 33274793984.0 857385280.0 1668161408.0 306530304.0 6485499904.0 2765416704.0 1142950528.0 506996864.0 196591152.0 6156975616.0 2123343488.0 723626624.0 338889280.0 168867952.0 47282764.0 15105555.0 5114710.5 890898.875 251403.421875 6374.65869140625 217955507919.48328 200276844577.86063 161618065872.1666 135477387641.58998
138000.0 145467424768.0 33580128256.0 864306048.0 1681778176.0 308930080.0 6540374528.0 2788167936.0 1152127616.0 511002016.0 198117744.0 6208956416.0 2140684160.0 729375680.0 341542048.0 170175152.0 47642928.0 15219398.0 5152964.0 897506.1875 253259.796875 6421.4267578125 220253373845.9652 202368551644.76498 163269921424.1464 136839455037.38219
139000.0 146926469120.0 33885487104.0 871227200.0 1695395968.0 311329920.0 6595254784.0 2810920960.0 1161305088.0 515007296.0 199644368.0 6260942848.0 2158025984.0 735124928.0 344194848.0 171482368.0 48003092.0 15333244.0 5191218.0 904113.5 255116.171875 6468.1953125 222552914246.5566 204461681059.70135 164922781232.50687 138202269234.13312
140000.0 148386349056.0 34191030272.0 878148736.0 1709014528.0 313729824.0 6650141696.0 2833675520.0 1170483072.0 519012672.0 201171024.0 6312934400.0 2175368704.0 740874368.0 346847744.0 172789600.0 48363260.0 15447090.0 5229472.5 910720.8125 256972.53125 6514.96337890625 224854126414.93106 206556265590.26535 166576619813.016 139565795872.62473
141000.0 149847031808.0 34496589824.0 885070528.0 1722633856.0 316129792.0 6705033728.0 2856431616.0 1179661184.0 523018176.0 202697696.0 6364931584.0 2192712448.0 746624000.0 349500672.0 174096864.0 48723436.0 15560934.0 5267726.5 917328.125 258828.90625 6561.73193359375 227156959842.08572 208652218554.44757 168231423815.07166 140930058124.47153
142000.0 151308468224.0 34802180096.0 891992768.0 1736254080.0 318529792.0 6759931392.0 2879189248.0 1188839936.0 527023808.0 204224416.0 6416933888.0 2210057472.0 752373824.0 352153696.0 175404144.0 49083608.0 15674780.0 5305981.0 923935.5625 260685.28125 6608.5 229461379051.1344 210749539952.2479 169887154403.8398 142294988864.0525
143000.0 152770707456.0 35107930112.0 898915328.0 1749875072.0 320929856.0 6814834688.0 2901948416.0 1198018944.0 531029568.0 205751136.0 6468940800.0 2227403264.0 758123840.0 354806752.0 176711424.0 49443788.0 15788626.0 5344235.0 930542.875 262541.65625 6655.2685546875 231767347888.60944 212848211018.3585 171543810062.61673 143660629845.77884
144000.0 154233683968.0 35413729280.0 905838144.0 1763496832.0 323329984.0 6869743616.0 2924709120.0 1207198336.0 535035392.0 207277904.0 6520953344.0 2244750336.0 763873984.0 357459872.0 178018768.0 49803968.0 15902474.0 5382490.0 937150.25 264398.03125 6702.03662109375 234074869737.41855 214948181807.5489 173201398374.92108 145026906548.83627
145000.0 155697397760.0 35719573504.0 912761344.0 1777119360.0 325730144.0 6924657664.0 2947471104.0 1216378112.0 539041344.0 208804688.0 6572970496.0 2262097920.0 769624448.0 360113056.0 179326096.0 50164152.0 16016322.0 5420744.0 943757.625 266254.40625 6748.80517578125 236383854552.18332 217049450732.1457 174859838637.67715 146393857731.6333
146000.0 157161865216.0 36025503744.0 919684864.0 1790742784.0 328130368.0 6979576832.0 2970234368.0 1225558144.0 543047424.0 210331504.0 6624992256.0 2279446784.0 775374976.0 362766272.0 180633456.0 50524336.0 16130169.0 5458999.0 950365.0 268110.78125 6795.5732421875 238694337133.20828 219151981055.36975 176519187586.43243 147761480398.16718
147000.0 158627004416.0 36331499520.0 926608640.0 1804366720.0 330530624.0 7034501120.0 2992999168.0 1234738688.0 547053568.0 211858320.0 6677018624.0 2296796416.0 781125696.0 365419552.0 181940816.0 50884528.0 16244019.0 5497254.0 956972.375 269967.1875 6842.341796875 241006230818.02283 221255721244.31726 178179352684.21277 149129705223.22162
148000.0 160092848128.0 36637618176.0 933532736.0 1817991552.0 332930944.0 7089430528.0 3015765248.0 1243919488.0 551059904.0 213385168.0 6729050112.0 2314147072.0 786876608.0 368072896.0 183248192.0 51244716.0 16357867.0 5535508.5 963579.8125 271823.5625 6889.1103515625 243319537636.37158 223360691651.96964 179840357898.54654 150498541194.8048
149000.0 161559363584.0 36943720448.0 940457152.0 1831617024.0 335331296.0 7144365056.0 3038532864.0 1253100672.0 555066240.0 214912064.0 6781085696.0 2331498496.0 792627648.0 370726272.0 184555632.0 51604912.0 16471717.0 5573763.5 970187.1875 273679.9375 6935.87841796875 245634221434.78687 225466837570.07626 181502162877.89587 151867974129.31046
150000.0 163026534400.0 37249933312.0 947381824.0 1845243136.0 337731712.0 7199303680.0 3061301504.0 1262282112.0 559072704.0 216438960.0 6833125376.0 2348850688.0 798378880.0 373379712.0 185863056.0 51965108.0 16585567.0 5612018.5 976794.5625 275536.34375 6982.64697265625 247950264474.82556 227574141027.16595 183164787039.6779 153238004026.73862
151000.0 164494393344.0 37556207616.0 954306880.0 1858870016.0 340132160.0 7254247424.0 3084071680.0 1271464064.0 563079296.0 217965888.0 6885170176.0 2366204160.0 804130240.0 376033216.0 187170496.0 52325308.0 16699417.0 5650274.0 983401.9375 277392.71875 7029.4150390625 250267630603.02005 229682601229.402 184828190032.35458 154608616703.48297
